Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence
1,Which form of NAT enables a firewall to selectively perform translations based on the destination address? Select one choice.,"a. static NAT
b. dynamic PAT
c. static PAT
d. policy NAT
e. dynamic NAT
",,d,d,,"Policy NAT (also known as Policy-based NAT) allows the implementation of translations based on policies, which can include the destination address. This is more flexible than traditional NAT configurations and enables the firewall to perform translations selectively, depending on both the source and destination addresses, as well as other criteria defined in the policy.","['https://www.cisco.com/c/en/us/support/docs/ip/network-address-translation-nat/4606-8.html', 'https://www.paloaltonetworks.com/cyberpedia/what-is-policy-based-routing']",1,NetSec,0.95,1.0
2,Which form of NAT uses port addresses to distinguish between translated sessions? Select one choice.,"a. static NAT
b. policy NAT
c. dynamic PAT
d. dynamic NAT
",,c,c,,"Port Address Translation (PAT), also known as NAT overload, uses port numbers to distinguish between different translated sessions. This allows multiple devices on a local network to be mapped to a single public IP address but with a unique port number for each session. Static NAT creates a one-to-one mapping and does not use port numbers to distinguish sessions. Dynamic NAT also maps unregistered IP addresses to registered IP addresses from a pool but does not use port numbers to distinguish between sessions. Policy NAT is used to implement NAT based on certain criteria, like time of day or traffic type, and does not inherently use port numbers to distinguish sessions.","['https://www.cisco.com/c/en/us/support/docs/ip/network-address-translation-nat/4606-8.html', 'https://en.wikipedia.org/wiki/Network_address_translation#Port_address_translation']",1,NetSec,0.95,0.9999995679800934
3,"In an ACL, if a traffic flow is not explicitly permitted, once it has expired testing all the user-configured control entries in the list, the result will be:","a. The traffic will be implicitly permitted.
b. The traffic will be explicitly permitted.
c. The traffic will be explicitly denied.
d. The traffic will be implicitly denied.
",,d,d,,"In Access Control Lists (ACLs), there is an implicit deny at the end of the list, meaning that if a packet does not match any of the user-configured rules, it will be denied by default. This is a fundamental security feature of ACLs to ensure that only traffic which is explicitly allowed by the rules is permitted to pass through.","['https://www.cisco.com/c/en/us/support/docs/security/ios-firewall/23602-confaccesslists.html#implicitdeny', 'https://www.networkstraining.com/cisco-acl-implicit-deny/']",1,NetSec,1,1.0
4,Which TCP flag must be set in a packet in order for the packet to match an ACL entry that contains the established keyword? Select one choice.,"a. SYN only
b. ACK only
c. RST only
d. SYN or ACK
e. ACK or RST
",,e,b,,"The 'established' keyword in Access Control Lists (ACLs) is used to allow return traffic from a session that was initiated from the inside of a network. For a packet to match an ACL with the 'established' keyword, the ACK flag in the TCP header must be set. This is because the ACK flag indicates that the packet is part of an already established session. The SYN flag is used to initiate a connection, not to indicate an established one. The RST flag is used to reset a connection and is not associated with the 'established' keyword in ACLs.","['https://www.cisco.com/c/en/us/support/docs/security/ios-firewall/23602-confaccesslists.html#anc13', 'https://www.oreilly.com/library/view/cisco-ios-in/0596008694/ch04.html']",0,NetSec,0.95,0.9999932502087799
5,Which one of the following best describes the limitations of local AAA databases? Select one choice.,"a. Usernames, passwords, and credentials must be synchronized with a TACACS+/RADIUS server.
b. Scalability issues force network administrators to enter username credentials into each network device.
c. While they support accounting, they do not meet the requirements for large persistent storage.
d. Authorization policies that are created with local AAA databases cannot be synchronized and made available to all the devices across the network.
",,b,b,,"Local AAA (Authentication, Authorization, and Accounting) databases are stored locally on the network device itself, such as a router or switch. The key limitation of local AAA databases is that they do not scale well because each network device must be configured individually. If a network has many devices, the network administrator would have to manually enter username credentials into each device, which is time-consuming and prone to errors. This is in contrast to using a centralized AAA server like TACACS+ or RADIUS, where user credentials and policies can be managed centrally and applied to multiple devices.","['https://www.cisco.com/c/en/us/support/docs/security-vpn/terminal-access-controller-access-control-system-tacacs-/13860-8.html', 'https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/sec_usr_aaa/configuration/xe-16/sec-usr-aaa-xe-16-book/sec-cfg-aaa-local.html']",1,NetSec,0.95,0.9977137878729524
6,"What benefit does a web application firewall provide, in addition to the benefits provided by a traditional load balancer? Select one choice.","a. Protects any Layer 7 applications from malware
b. Protects web applications from common vulnerabilities and DDoS attacks
c. Protects the back-end database by acting as a reverse proxy between the web server and the back-end database
d. Protects the servers behind the WAF from attacks using Layer 3 and 4 firewall rules
",,b,b,,"A Web Application Firewall (WAF) is specifically designed to protect web applications by filtering and monitoring HTTP traffic between a web application and the Internet. It typically protects web applications from common vulnerabilities such as SQL injection, cross-site scripting (XSS), and file inclusion, as well as from Distributed Denial of Service (DDoS) attacks. Traditional load balancers distribute traffic across multiple servers to ensure availability and balance load, but they do not provide the same level of security against web application attacks as a WAF does.","['https://www.cloudflare.com/learning/ddos/glossary/web-application-firewall-waf/', 'https://owasp.org/www-community/controls/Web_Application_Firewall']",1,NetSec,0.95,0.9999993295729247
7,What are four common algorithms that typical load balancers use to load balance the traffic? (Choose four.),"a. Round robin
b. Fewest connections
c. Least time
d. Weighted early random detection
e. Anomaly based
f. Hash
",,"a,b,c,f","a,b,c,f",,"Load balancers use various algorithms to distribute incoming network traffic across a group of backend servers. Here are the common algorithms from the choices given: a) Round robin: Distributes client requests sequentially among the servers in the pool. b) Fewest connections: Sends new connections to the server with the fewest current connections, which can help ensure a more even distribution of connections. c) Least time: Directs traffic to the server with the fewest active connections and the lowest average response time. f) Hash: Distributes requests based on a key you define, such as the client IP address or the request URL. This ensures that a client is consistently connected to the same server. Options d) Weighted early random detection and e) Anomaly based are not standard load balancing algorithms. Weighted early random detection seems to be a confusion with 'Weighted Random' and 'Early Detection' which are separate concepts, and anomaly-based is typically a term used in security (anomaly-based detection) rather than load balancing.","['https://en.wikipedia.org/wiki/Load_balancing_(computing)', 'https://www.nginx.com/resources/glossary/load-balancing/']",1,NetSec,0.95,0.9993927908968282
8,What three elements can be configured in firewall policies to detect network-based malware? (Choose three.),"a. Commonly used protocols
b. SHA-256 hashes
c. Metadata stored that is within the files
d. Commonly used rainbow hash tables
e. Access control lists (ACLs)
",,"a,b,c","a,b,c",,"Firewall policies can be configured to detect network-based malware by analyzing various elements of the traffic passing through them. These elements include: a) Commonly used protocols - Firewalls can inspect the protocols being used to ensure they conform to expected norms and to detect any anomalies or malicious activity. b) SHA-256 hashes - Firewalls can use SHA-256 hashes to identify known malware by comparing the hashes of files being transferred over the network against a database of known malicious hashes. c) Metadata stored within the files - Firewalls can analyze the metadata of files to look for indicators of malware, such as unusual file sizes, unexpected file types, or other suspicious attributes. Option d, commonly used rainbow hash tables, is not typically a configurable element in firewall policies to detect malware. Rainbow tables are used to crack passwords, not to detect malware. Option e, access control lists (ACLs), are used to permit or deny traffic based on rules but are not specific to malware detection.","['https://www.cisco.com/c/en/us/products/security/what-is-a-firewall.html', 'https://en.wikipedia.org/wiki/Rainbow_table', 'https://en.wikipedia.org/wiki/Access_control_list']",1,NetSec,0.95,0.995251082864149
9,What is the first step in centralized syslog management? Select one choice.,"a. Receive syslog messages from syslog clients that are distributed across the network and store those messages in a flat log file.
b. Present syslog data in the form of automated reports, dashboards, and real-time query responses.
c. Move messages from the flat log file to a high-performance relational database.
d. Process low-level data in the relational database to produce higher-level information constructs.
",,a,a,,"The first step in centralized syslog management is to receive syslog messages from syslog clients across the network. These messages are typically stored in a flat log file on the syslog server. Subsequent steps might involve processing, storing in databases, and presenting the data, but these come after the initial collection of syslog messages.",[],1,NetSec,0.95,0.9999953958625991
10,What must a host on an Ethernet network know about a destination to send an Ethernet frame to that destination? Select one choice.,"a. Receiving port number
b. IP address
c. MAC address
d. Window size
",,c,c,,"To send an Ethernet frame to a destination on an Ethernet network, a host must know the destination's MAC (Media Access Control) address. The MAC address is a unique identifier assigned to network interfaces for communications at the data link layer of a network segment. While IP addresses operate at the network layer, MAC addresses operate at the data link layer and are necessary for framing and forwarding frames within the same local network.","['https://en.wikipedia.org/wiki/MAC_address', 'https://en.wikipedia.org/wiki/Ethernet_frame']",1,NetSec,1,0.9999995679800934
