Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence,QD - Goal clear?(0/1),QD - Context clear?(0/1),QD - How challenging(1-4),QD - Level learnt(1-7),SM - Description,SM - Goal understood?(0/1),SM - Context understood?(0/1),SM - Implied Context understood?(0/1),SM - Relvant facts identified?(0/1),SM - Correct facts retieved?(0/1),SM - No incorrect facts?(0/1),SM - Correct reasoning?(0/1),SM - Misunderstanding General,SM - Misunderstanding Reasons,SM - Misunderstanding General (secondary),SM - Misunderstanding Reasons (secondary),AQ - Inferrable(0-2)?,Source links work(number),Sources Types,Sources Relevant(number),Source Problems,AQ - Precise?,AQ - Explainable?,Effect - Description of effects,Effect - Conceptual error in explanaiton?(0/1),Effect - Subtopics,Effect - Error Type,Effect - Severity,Effect - Who is most effected(1-4),CD - detection student(1-3),CD - correction student(1-8),CD - detection knowledgeable(1-3),CD - correction knowledgeable(1-8),Score-right-minus-wrong
46,What transport layer protocol does DNS normally use?,"a. TCP
b. IP
c. UDP
d. ICMP
",,c,c,,"DNS (Domain Name System) normally uses UDP (User Datagram Protocol) as its transport layer protocol. UDP is a lightweight, connectionless protocol that is well-suited for the small, quick queries and responses typical of DNS lookups. DNS queries and responses are usually small enough to fit within a single UDP datagram. TCP is used by DNS only when the response data exceeds the maximum UDP packet size of 512 bytes, in which case the DNS client will retry over TCP.","['Computer Networking: A Top-Down Approach, 7th Edition by James Kurose and Keith Ross', 'RFC 1035 - Domain Names - Implementation and Specification, https://tools.ietf.org/html/rfc1035']",1,4_networking_serices,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
47,A DNS TTL determines what?,"a. How far away a DNS can be from you.
b. How many DNS resolutions can take place before the IP has to change.
c. How many steps there are in the resolution process.
d. How long a DNS entry is allowed to be cached.
",,d,d,,"The DNS TTL (Time to Live) determines how long a DNS entry can be cached by a DNS resolver before it must be refreshed from the authoritative name server. It does not relate to the physical distance of the DNS server, the number of resolutions before an IP change, or the number of steps in the resolution process.","['DNS Basics: TTL (Time To Live) - Cloudflare: https://www.cloudflare.com/learning/dns/glossary/dns-ttl/', 'RFC 1035 - Domain Names - Implementation and Specification: https://tools.ietf.org/html/rfc1035']",1,4_networking_serices,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
48,How many root servers are there?,"a. 16
b. 8
c. 13
d. 17",,c,c,,There are 13 root name servers that are authoritative for the root zone of the Domain Name System (DNS). These servers are operated by 12 different organizations and are distributed globally to provide redundancy and improve performance. Each root server is actually a cluster of servers using anycast addressing. The 13 root servers are named from A to M.,"['IANA Root Servers (https://www.iana.org/domains/root/servers)', 'ICANN Root Server System Advisory Committee (https://www.icann.org/groups/rssac)']",1,4_networking_serices,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
49,Which of the following are benefits of using Domain Name Resolution (DNS)? (Select all that apply.),"a. Easier for humans to remember website names.
b. Easy for the node to find the network ID.
c. Allows administrative changes to happen seamlessly.
d. Small routing tables.
",,"a,c","a,c",,"The main benefits of using DNS are:a) It allows the use of easy-to-remember domain names instead of IP addresses, which are harder for humans to remember and type correctly.  c) DNS allows changes in network administration, like IP address changes, to happen seamlessly without end-users needing to change anything, as the domain name stays the same.Choices b and d are not direct benefits of DNS. Finding the network ID is more related to IP addressing and small routing tables are a benefit of hierarchical addressing, but not specifically of DNS.","['Computer Networking: A Top-Down Approach, 7th Edition by Kurose and Ross, Section 2.5', 'https://www.cloudflare.com/learning/dns/what-is-dns/', 'https://www.geeksforgeeks.org/domain-name-system-dns-in-application-layer/']",1,4_networking_serices,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
50,The process of using DNS to turn a domain name into an IP address is known as_________.,"a. IP addresses
b. DNS server
c. name resolution
d. ARP table lookup
",,c,c,,"The process of using the Domain Name System (DNS) to convert a domain name into an IP address is known as name resolution. When a user enters a domain name in their web browser, the DNS is queried to resolve that name into the corresponding IP address, which is then used to establish the connection to the appropriate web server.","['Computer Networking: A Top-Down Approach, 7th Edition by James Kurose and Keith Ross', 'https://www.cloudflare.com/learning/dns/what-is-dns/']",1,4_networking_serices,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
51,An A Record contains what?,"a. An SOA
b. An IPv4 address
c. An IPv6 address
d. A CNAME",,b,b,,An A record (Address record) is a DNS record type that maps a hostname to an IPv4 address. It allows domain names to be resolved to the IP addresses of the servers hosting the domain.,"[""DNS and BIND, 5th Edition by Cricket Liu and Paul Albitz, O'Reilly Media"", 'RFC 1035 - Domain Names - Implementation and Specification, P. Mockapetris, November 1987']",1,4_networking_serices,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
52,MX stands for ________.,"a. Mail exchange
b. Meta exchange
c. Micro exchange
d. Micro extreme
",,a,a,,"MX stands for 'mail exchange'. In the context of computer networking and email systems, an MX record specifies the mail server responsible for accepting email messages on behalf of a domain name. It is a type of resource record in the Domain Name System (DNS) that maps a domain name to a list of mail exchange servers for that domain.","['RFC 1035 - Domain Names - Implementation and Specification, Section 3.3.9. MX RDATA format, https://tools.ietf.org/html/rfc1035', 'Cloudflare Glossary - MX Record, https://www.cloudflare.com/learning/dns/dns-records/dns-mx-record/']",1,4_networking_serices,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
53,A fully qualified domain name can contain how many characters?,"a. 255
b. 127
c. 64
d. 63",,a,a,,"A fully qualified domain name (FQDN) can contain a maximum of 255 characters. This includes all labels (parts separated by dots), with each label allowing a maximum of 63 characters. The 255 character limit is specified in RFC 1035.","['RFC 1035 - Domain Names - Implementation and Specification: https://tools.ietf.org/html/rfc1035', 'Microsoft Documentation - Naming conventions in Active Directory for computers, domains, sites, and OUs: https://docs.microsoft.com/en-us/troubleshoot/windows-server/identity/naming-conventions-for-computer-domain-site-ou']",1,4_networking_serices,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
54,What technique is used to balance traffic across multiple IPs for the same domain?,"a. Quad A record
b. CNAME
c. Cycling records
d. Round robin
",,d,d,,"Round robin is a technique used to balance traffic across multiple IP addresses for the same domain. It works by configuring multiple A records for a domain, each pointing to a different IP address. When a DNS query is made for the domain, the DNS server responds with the list of IP addresses in a cyclic order, distributing the traffic across the different servers.","['https://en.wikipedia.org/wiki/Round-robin_DNS', 'https://www.cloudflare.com/learning/dns/glossary/round-robin-dns/', 'https://www.nginx.com/resources/glossary/round-robin-load-balancing/']",1,4_networking_serices,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
55,Which of the following are part of a Zone File? (select all that apply),"a. A Record
b. NS record
c. FQDN
d. SOA
",,"a,b,d","a,b,d",,"A Zone File contains several types of DNS records, including:A (Address) Record - Maps a hostname to an IP addressNS (Name Server) Record - Specifies the authoritative name servers for the domainSOA (Start of Authority) Record - Provides key information about the zone, such as the primary name server, email of the domain administrator, domain serial number, and timing information for zone refreshes and retries.While an FQDN (Fully Qualified Domain Name) is used within these records, the FQDN itself is not considered a specific part or record type within a Zone File.","[""DNS and BIND, 5th Edition by Cricket Liu, Paul Albitz (O'Reilly Media, 2006)"", 'IANA Domain Name System (DNS) Parameters - https://www.iana.org/assignments/dns-parameters/dns-parameters.xhtml', 'RFC 1035 - Domain Names - Implementation and Specification - https://tools.ietf.org/html/rfc1035']",1,4_networking_serices,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
