Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence,QD - Goal clear?(0/1),QD - Context clear?(0/1),QD - How challenging(1-4),QD - Level learnt(1-7),SM - Description,SM - Goal understood?(0/1),SM - Context understood?(0/1),SM - Implied Context understood?(0/1),SM - Relvant facts identified?(0/1),SM - Correct facts retieved?(0/1),SM - No incorrect facts?(0/1),SM - Correct reasoning?(0/1),SM - Misunderstanding General,SM - Misunderstanding Reasons,SM - Misunderstanding General (secondary),SM - Misunderstanding Reasons (secondary),AQ - Inferrable(0-2)?,Source links work(number),Sources Types,Sources Relevant(number),Source Problems,AQ - Precise?,AQ - Explainable?,Effect - Description of effects,Effect - Conceptual error in explanaiton?(0/1),Effect - Subtopics,Effect - Error Type,Effect - Severity,Effect - Who is most effected(1-4),CD - detection student(1-3),CD - correction student(1-8),CD - detection knowledgeable(1-3),CD - correction knowledgeable(1-8),Score-right-minus-wrong
71,"Another term for POTS, or Plain Old Telephone Service, is _______________.","a. Public Available Telephone Network
b. Public Switched Telephone Exchange
c. Phone Switched Transport Network
d. Public Switched Telephone Network
e. Public Available Telephone Exchange
",,d,d,,"POTS stands for Plain Old Telephone Service, which is the traditional voice service provided by telephone companies over the Public Switched Telephone Network (PSTN). The PSTN is a global system of interconnected voice-oriented public telephone networks, both commercial and government-owned. It's designed for analog voice communication, and it's the network that supports POTS. The other options listed do not accurately represent the term POTS or are not recognized terms in the context of telecommunications.","['https://www.fcc.gov/general/telephone-basics', 'https://www.techopedia.com/definition/5056/plain-old-telephone-service-pots']",1,5_connecting_to_the_internet,1,0.9999984951481324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72,A baud rate is a measurement of the number of ______________________.,"a. bits that can be sent across a telephone line every minute
b. bytes that can be sent across a telephone line every second
c. bits that can be sent across a telephone line every second
d. bytes that can be sent across a telephone line every minute
",,c,c,,"Baud rate is a measure of how many signal changes or symbols are transmitted per second. It is often used interchangeably with bits per second, although they are not technically the same. Baud rate specifically refers to the number of signal units per second. In many cases, one baud equals one bit, but this is not always the case, as some modulation techniques can encode more than one bit per baud. Therefore, the closest answer from the given options is 'c', which refers to the number of bits that can be sent across a telephone line every second.","['https://en.wikipedia.org/wiki/Baud', 'https://www.techopedia.com/definition/3327/baud']",1,5_connecting_to_the_internet,0.95,0.9998247225628852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
73,What system did Duke grads build that is still in use today?,"a. POTS
b. PSTN
c. USENET
d. DSL
",,c,c,,"USENET, which stands for Users Network, was developed by two Duke University graduates, Tom Truscott and Jim Ellis, in 1979. It is a worldwide distributed discussion system that was one of the first internet-based networking systems where users could post messages and articles. USENET is still in use today, albeit with significantly less prominence due to the rise of modern social media and other forms of online communication. The other options, POTS (Plain Old Telephone Service), PSTN (Public Switched Telephone Network), and DSL (Digital Subscriber Line), are all telecommunications technologies but were not developed by Duke graduates.","['https://en.wikipedia.org/wiki/Usenet', 'https://en.wikipedia.org/wiki/Tom_Truscott', 'https://en.wikipedia.org/wiki/Jim_Ellis_(Usenet)']",1,5_connecting_to_the_internet,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
74,Which device is used to transfer data across a dial-up connection?,"a. ATM
b. Modem
c. Ethernet cables
d. USENET
",,b,b,,"A modem (short for modulator-demodulator) is a hardware device that converts data into a format suitable for a transmission medium so that it can be transmitted from computer to computer over telephone lines. In the context of a dial-up connection, the modem is the essential device that allows a computer to connect to the internet via a telephone line. Let's evaluate the other options: ATM (Asynchronous Transfer Mode) is a networking technology and not a device. Ethernet cables are used in local area networks (LANs) and not typically for dial-up connections. USENET is a distributed discussion system and not a device for transferring data.","['https://en.wikipedia.org/wiki/Modem', 'https://en.wikipedia.org/wiki/Asynchronous_Transfer_Mode', 'https://en.wikipedia.org/wiki/Ethernet_cable', 'https://en.wikipedia.org/wiki/Usenet']",1,5_connecting_to_the_internet,1,0.9999995679800934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
75,Modems take data that computers can understand and turn them into _____ that can be transmitted over POTS.,"a. Audible wavelengths
b. Baud rates
c. Modulating electrical charges
d. PSTN
",,a,a,,"Modems (short for modulator-demodulator) are devices that convert digital data from a computer into a format suitable for transmission over analog communication lines, such as those used in the Plain Old Telephone Service (POTS). They modulate the digital data into audible tones (analog signals) that can be transmitted over these telephone lines. Choices 'b', 'c', and 'd' are incorrect because baud rates refer to the number of signal changes per second, modulating electrical charges is not a standard term for describing the function of a modem, and PSTN (Public Switched Telephone Network) is the network infrastructure itself, not the signal transmitted.","['https://en.wikipedia.org/wiki/Modem', 'https://www.britannica.com/technology/modem']",1,5_connecting_to_the_internet,0.95,0.526922921579539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
76,T1 is short for __________.,"a. Transmission 1
b. Transportation 1
c. Transmission System 1
d. Transportation System 1
",,c,c,,"T1 stands for Transmission System 1. It is a type of digital transmission signaling used in telecommunications to carry voice and data communications. T1 lines can transmit data at a rate of 1.544 megabits per second and are commonly used in North America. The term does not stand for 'Transmission 1', 'Transportation 1', or 'Transportation System 1'.",['https://en.wikipedia.org/wiki/T-carrier'],1,5_connecting_to_the_internet,1,0.9993630600724108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
77,How fast is a T1 line?,"a. 128 Mb/sec
b. 1.544 Mb/sec
c. 1 Mb/sec
d. 44.763 Mb/sec
",,b,b,,"A T1 line is a type of data transmission service that can transmit data at a rate of 1.544 megabits per second (Mb/sec). This speed is standardized and is often used for business internet connections and can support multiple users. Choice (a) 128 Mb/sec is much faster than a T1 line. Choice (c) 1 Mb/sec is slightly slower than a T1 line. Choice (d) 44.763 Mb/sec is the speed of a T3 line, which is a much faster service than T1.","['https://www.fcc.gov/general/types-broadband-connections', 'https://en.wikipedia.org/wiki/T-carrier']",1,5_connecting_to_the_internet,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
78,Select all statements that are true of cable internet connections.,"a. They're wireless connections
b. They're broadband connections
c. They're dial-up connections
d. They're shared bandwidth connections
",,"b,d","b,d",,"Cable Internet connections are a type of broadband Internet service which means they offer high-speed Internet access compared to dial-up connections. They utilize the same coaxial cable network that is used to receive cable television, providing high bandwidth internet access. Cable Internet is not a wireless connection; it requires a physical cable to connect to the network. Also, the bandwidth available in cable Internet is typically shared among users in a locality, which can lead to congestion and reduced speeds during peak usage times.","['https://www.fcc.gov/consumers/guides/broadband-speed-guide', 'https://www.cable.co.uk/guides/what-is-cable-broadband/']",1,5_connecting_to_the_internet,1,0.9999998063873689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
79,What are the subprotocols for PPP (Point to Point Protocol)? Select all that apply.,"a. FCS
b. LCP
c. Compression
d. NCP
",,"b,d","b,d",,"PPP (Point to Point Protocol) is a data link layer communication protocol used to establish a direct connection between two networking nodes. It can provide connection authentication, transmission encryption (using ECP, RFC 1968), and compression. PPP is composed of three main components: LCP (Link Control Protocol), NCP (Network Control Protocols), and a family of Network Protocols. LCP is used to establish, configure, and test the data-link connection. NCP is used to allow multiple network layer protocols to be used on the PPP link. FCS (Frame Check Sequence) is not a subprotocol of PPP but rather a part of the framing used to detect errors in transmitted frames. 'Compression' is a feature of PPP but not a subprotocol; it can be achieved through various means, including the Compression Control Protocol (CCP), which is a subprotocol.","['https://tools.ietf.org/html/rfc1661', 'https://en.wikipedia.org/wiki/Point-to-Point_Protocol']",1,5_connecting_to_the_internet,0.95,0.9762148441408368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
80,What do you call the demarcation point for fiber technologies?,"a. ONT
b. FTTN
c. FTTX
d. DSLAM
",,a,a,,"The demarcation point for fiber technologies in a network where fiber optic cabling terminates and connects to the end user's premises is typically called an Optical Network Terminal (ONT). An ONT converts the optical signal carrying data to an electrical signal that can be used by the end devices. It is the endpoint of the fiber-optic line in a Fiber-to-the-Home (FTTH) network. 'FTTN' (Fiber-to-the-Node) and 'FTTX' (Fiber-to-the-x) are general terms describing the extent of fiber optic reach in a network, not demarcation points. 'DSLAM' (Digital Subscriber Line Access Multiplexer) is a device used in copper-based DSL networks, not fiber optics.","['https://www.fiberoptic.com/adt_article/WhatIsONT.html', 'https://en.wikipedia.org/wiki/Optical_network_terminal', 'https://en.wikipedia.org/wiki/Fiber_to_the_x']",1,5_connecting_to_the_internet,0.95,0.9999365112594952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
