Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence,Score-right-minus-wrong
1,Which of the following terms describe Ethernet addresses that can send one frame and is delivered to multiple devices on the LAN? (Choose two answers.),"a. Multicast address
b. Broadcast address
c. Unicast address
d. IP address
e. MAC address
",,"a,b","a,b",,"In this scenario, the terms that describe Ethernet addresses that can send one frame and are delivered to multiple devices on the LAN are multicast address and broadcast address. A multicast address is used to send one frame to multiple devices that are interested in receiving that specific frame. A broadcast address is used to send one frame to all devices on the network. Unicast address is used to send one frame to a specific device. An IP address is used for network layer addressing, and a MAC address is a unique identifier assigned to network interfaces for communications at the data link layer.",[],1,chapter1_intro_to_networking,0.9,0.9994358505795092,1.0
3,___________ is a set of rules determining how network devices respond when two devices attempt to use a data channel simultaneously and encounter a data collision.,"a. CSMA/CA
b. TCP/UDP
c. TCP/IP
d. CSMA/CD
",,d,d,,"CSMA/CD (Carrier Sense Multiple Access with Collision Detection) is a set of rules used in Ethernet networks to determine how network devices respond when two devices attempt to use a data channel simultaneously and encounter a data collision. With CSMA/CD, devices listen to the network before transmitting data to avoid collisions. If a collision is detected, devices use a backoff algorithm to retransmit data after a random time interval.",['https://www.cisco.com/c/en/us/support/docs/lan-switching/ethernet/19243-147.html'],1,chapter1_intro_to_networking,0.9,0.9999973031140366,1.0
4,Ethernet standard ___________ BASE-T defines Gigabit Ethernet over UTP cabling.,"a. 1
b. 10
c. 100
d. 1000
",,d,d,,"The Ethernet standard that defines Gigabit Ethernet over UTP cabling is 1000BASE-T. The '1000' in 1000BASE-T represents the speed of 1000 Mbps or 1 Gbps, which is Gigabit Ethernet.",['https://en.wikipedia.org/wiki/1000BASE-T'],1,chapter1_intro_to_networking,0.9,0.9980818856370954,1.0
5,Which of the following IEEE 802.3 Ethernet Header and Trailer Fields allows devices on the network to easily synchronize their receiver clocks?,"a. Frame Check Sequence
b. Data and Pad
c. Start Frame Delimiter
d. Preamble
",,d,d,,"The field that allows devices on the network to easily synchronize their receiver clocks is the Preamble. The Preamble field in the IEEE 802.3 Ethernet Header is used to help devices on the network synchronize their receiver clocks before data transmission begins. It consists of a 7-byte pattern of alternating 1s and 0s, which helps the receiving devices detect the start of a frame.",['https://en.wikipedia.org/wiki/Ethernet_frame#Preamble_and_Start_Frame_Delimiter'],1,chapter1_intro_to_networking,0.9,0.9788634218478884,1.0
6,The host sends packets to its default gateway if the ____________ IP address is in a different subnet than the host.,"a. Destination
b. Unicast
c. Broadcast
d. Source
",,a,a,,"The correct option is 'a. Destination'. When a host sends packets to a destination IP address that is in a different subnet than the host itself, it will forward the packets to its default gateway. The default gateway is responsible for routing packets to destinations outside the host's local subnet.",[],1,chapter1_intro_to_networking,0.9,0.9998504627018164,1.0
9,Which of the following protocols resides in the Application TCP/IP Architecture layer?,"a. SMTP
b. Ethernet
c. TCP
d. IP
",,a,a,,SMTP (Simple Mail Transfer Protocol) resides in the Application layer of the TCP/IP model. SMTP is responsible for sending and receiving email.,['https://www.cloudflare.com/learning/ddos/glossary/tcp-ip-model/'],1,chapter1_intro_to_networking,0.9,0.9999980183344636,1.0
10,Which of the following protocols resides in the Transport TCP/IP Architecture layer?,"a. TCP
b. IP
c. Ethernet
d. SMTP
",,a,a,,"TCP (Transmission Control Protocol) operates at the Transport layer of the TCP/IP model. It provides reliable, connection-oriented communication between devices.",['https://www.cloudflare.com/learning/ddos/glossary/tcp-ip/'],1,chapter1_intro_to_networking,0.9,0.9999971839107652,1.0
11,Which of the following protocols resides in the Internet TCP/IP Architecture layer?,"a. IP
b. Ethernet
c. TCP
d. SMTP
",,a,"a,c",,"IP (Internet Protocol) resides in the Internet TCP/IP Architecture layer as part of the Network Layer (Layer 3). TCP (Transmission Control Protocol) also resides in the Internet TCP/IP Architecture layer as part of the Transport Layer (Layer 4). Ethernet operates at the Data Link Layer (Layer 2) and SMTP (Simple Mail Transfer Protocol) operates at the Application Layer (Layer 7) of the OSI model, not in the Internet TCP/IP Architecture layer.",[],0,chapter1_intro_to_networking,0.9,0.9622503021506672,0.5
12,Which of the following protocols resides in the Data Link & Physical TCP/IP Architecture layer?,"a. SMTP
b. TCP
c. Ethernet
d. IP
",,c,c,,Ethernet protocol operates at the Data Link layer (Layer 2) of the TCP/IP model. It is responsible for the communication between devices on the same local area network (LAN) segment.,['https://www.cloudflare.com/learning/ddos/glossary/tcp-ip-model/'],1,chapter1_intro_to_networking,0.9,0.9999978991308068,1.0
13,Which of the following protocols is used from PC1 to learn information from some other device on the same network?,"a. DNS
b. ARP
c. DHCP
d. ping
",,b,b,,"The correct protocol used from PC1 to learn information from some other device on the same network is ARP (Address Resolution Protocol). ARP is used to map an IP address to a MAC address within a local network. DNS (Domain Name System) resolves domain names to IP addresses, DHCP (Dynamic Host Configuration Protocol) assigns IP addresses to devices on a network, and ping is used to test the reachability of a host on an IP network.",['https://www.cloudflare.com/learning/network-layer/what-is-arp/'],1,chapter1_intro_to_networking,0.9,0.999998733555102,1.0
