Question Number,Question Text,Choices,Correct Answer,Old LLM Answer,New LLM Answer,Old LLM Explanation,New LLM Explanation,Old Answer Correct?,New Correct,Topic,Score-right-minus-wrong
137,"In a spoofing attack, which of the following parameters are commonly spoofed? (Choose two answers)","a. Source IP address
b. MAC address
c. ARP address
d. Routing table
e. Destination IP address
f. ARP table
","a,b","a,b","a,b,f","In a spoofing attack, attackers commonly spoof the source IP address and the MAC address. Spoofing the source IP address can make the traffic appear to come from a trusted source, bypassing some forms of security checks. MAC address spoofing can be used to impersonate another device on the local network. ARP spoofing is related but it involves the corruption of the ARP table (not the ARP address itself), which is not one of the options provided. Spoofing the routing table or the destination IP address is not typically referred to as spoofing in the context of a spoofing attack; these would involve different types of attacks or manipulations.","Evaluation of original answer: The original answer is mostly correct. It correctly identifies source IP address spoofing (a) and MAC address spoofing (b) as common parameters that are spoofed during a spoofing attack. However, the explanation could be misleading when it states that ""ARP spoofing is related but it involves the corruption of the ARP table,"" because the ARP table (f) is indeed something that can be targeted in a spoofing attack, specifically in ARP spoofing or ARP poisoning attacks. The term ""ARP address"" (c) is not standard, but the reference to the ARP table (f) in the context of spoofing attacks would be appropriate. The explanation correctly dismisses the routing table (d) and the destination IP address (e) as not typically being spoofed in the context of a spoofing attack.

Correct Answers: a (Source IP address), b (MAC address), f (ARP table)",1,0,chapter8_security_fundamentals,0.6666666666666667
138,AAA servers usually support the protocol TACACS+ and ____________________ to communicate with enterprise resources.,"a. DHCP
b. ARP
c. RADIUS
d. HTTP
",c,c,c,"AAA servers (Authentication, Authorization, and Accounting servers) commonly support TACACS+ (Terminal Access Controller Access-Control System Plus) and RADIUS (Remote Authentication Dial-In User Service) to communicate with enterprise resources. Both TACACS+ and RADIUS are protocols used for network access authentication and authorization. DHCP (Dynamic Host Configuration Protocol) is used for dynamically assigning IP addresses, ARP (Address Resolution Protocol) is used for resolving IP addresses to MAC (Media Access Control) addresses, and HTTP (Hypertext Transfer Protocol) is used for transferring web content.","Evaluation of original answer: The original answer is correct. AAA servers are indeed known to support TACACS+ and RADIUS protocols. TACACS+ and RADIUS are both protocols that provide authentication, authorization, and accounting services. The explanation given for DHCP, ARP, and HTTP is also accurate, indicating their respective roles in networking, which are different from those of TACACS+ and RADIUS.

Correct Answers: c",1,1,chapter8_security_fundamentals,1.0
139,"The senior network engineer assigns you a task related to port security. He needs your help to configure the fa0/1 from the SW-examsD to accept frames only from the MAC 0200.1111.2222.
Type the commands that need to be configured on the SW-examsD following the requirements below:
1. configure the FastEthernet0/1 to be an access port
2. enable port security on that interface
3. define the allowed MAC address","a. SW-examsD#configure terminal
SW-examsD(config)#interface FastEthernet0/2
SW-examsD(config-if)#switchport mode access
SW-examsD(config-if)#switchport port-security
SW-examsD(config-if)#switchport port-security macaddress 0200.1111.2222
b. SW-examsD#configure terminal
SW-examsD(config)#interface FastEthernet0/1
SW-examsD(config-if)#switchport mode access
SW-examsD(config-if)#switchport port-security
c. SW-examsD#configure terminal
SW-examsD(config)#interface FastEthernet0/1
SW-examsD(config-if)#switchport mode access
SW-examsD(config-if)#switchport port-security
SW-examsD(config-if)#switchport port-security macaddress 0200.2222.2222
d. SW-examsD#configure terminal
SW-examsD(config)#interface FastEthernet0/1
SW-examsD(config-if)#switchport mode access
SW-examsD(config-if)#switchport port-security
SW-examsD(config-if)#switchport port-security macaddress 0200.1111.2222",d,d,d,"The correct sequence of commands to configure port security on a Cisco switch, for the specified requirements, is as follows: enter global configuration mode, select the correct interface, change the interface to access mode, enable port security, and finally set the specific MAC address that is allowed to access the network through that port. Option 'd' correctly follows this sequence for interface FastEthernet0/1 and sets the specified MAC address 0200.1111.2222.","Evaluation of original answer: The original answer is correct. It accurately lists the commands required for configuring port security on a Cisco switch's interface according to the given specifications. The sequence of commands is correct for entering global configuration mode, selecting the specified interface (FastEthernet0/1), setting the interface to access mode, enabling port security, and defining the allowed MAC address (0200.1111.2222).

Correct Answers: d",1,1,chapter8_security_fundamentals,1.0
140,"_____________________ attacks typically function by overwhelming or flooding a targeted machine with requests until normal traffic is unable to be processed, resulting in denial- of-service to additional users.","a. Spoofing
b. Phishing
c. DoS
d. SQL injection
",c,c,c,"DoS, or Denial-of-Service attacks, are designed to make a machine or network resource unavailable to its intended users by temporarily or indefinitely disrupting services of a host connected to the Internet. This is done by overwhelming the target with a flood of traffic or sending information that triggers a crash. The other options listed do not describe this behavior. Spoofing is the act of masquerading as a valid entity through falsification of data (such as an IP address), phishing is a technique of fraudulently obtaining private information, and SQL injection is a code injection technique used to attack data-driven applications.","Evaluation of original answer: The original answer is correct. It accurately describes a Denial-of-Service (DoS) attack as one that overwhelms a targeted machine with requests to the point where it can no longer process legitimate traffic, leading to a denial of service. The explanation provided also correctly distinguishes DoS attacks from the other options given, which are different types of security threats. Spoofing involves impersonation, phishing is about obtaining sensitive information through deception, and SQL injection is a type of attack that targets databases through the injection of malicious SQL code.

Correct Answers: c",1,1,chapter8_security_fundamentals,1.0
141,A _________________ is malicious software that is hidden and packaged inside other software that looks normal and legitimate.,"a. Worm
b. Virus
c. Spyware
d. Trojan
",d,d,d,"A Trojan, short for Trojan horse, is malicious software that is disguised as legitimate software. Users are often tricked into loading and executing it on their systems, as it appears to be harmless or useful software. Unlike viruses, Trojans do not replicate themselves but they can be just as destructive.","Evaluation of original answer: The original answer is correct. A Trojan, indeed, refers to malicious software that is disguised as legitimate software, tricking users into installing it. The provided explanation accurately describes a Trojan horse and differentiates it from a virus by noting that Trojans do not replicate themselves. The answer aligns with the common understanding of malware types in computer security.

Correct Answers: d",1,1,chapter8_security_fundamentals,1.0
142,What devices can be used to implement DHCP Snooping? (Choose two answers),"a. Hub
b. Layer 2 switches
c. Routers
d. Layer 3 switches
e. Access Points
f. End users","b,d","b,d","b,d","DHCP Snooping is a security feature that acts as a firewall between untrusted hosts and trusted DHCP servers. It is implemented on network switches to prevent malicious or erroneous DHCP traffic. Layer 2 switches can implement DHCP Snooping to filter DHCP messages on a per-port basis. Layer 3 switches, which can perform routing functions as well as switching, can also implement DHCP Snooping. Hubs, being simple repeaters, do not have the capability to implement DHCP Snooping. Routers could potentially serve as DHCP servers or relay agents, but they are not typically where DHCP Snooping is implemented. Access Points do not typically implement DHCP Snooping as they are not responsible for DHCP enforcement in a network. End users are not devices that can implement DHCP Snooping.","Evaluation of original answer: The original answer is correct. DHCP Snooping is indeed a security feature that is used to filter untrusted DHCP messages and prevent malicious DHCP traffic such as DHCP spoofing attacks. It is implemented on switches, not on simple devices like hubs or end-user devices. The answer correctly identifies that Layer 2 and Layer 3 switches can implement DHCP Snooping. Hubs, routers, access points, and end users are not typically used for DHCP Snooping, as the answer correctly explains.

Correct Answers: b, d",1,1,chapter8_security_fundamentals,1.0
143,"Which of the following Cisco Firepower NGIPS’s features provides more insights into and control over the users, applications, devices, threats, and vulnerabilities in your network with real-time visibility?","a. Security automation
b. Granular application visibility and control
c. Contextual awareness
d. Superior effectiveness
",c,c,c,"The feature of Cisco Firepower Next-Generation Intrusion Prevention System (NGIPS) that provides more insights into and control over the users, applications, devices, threats, and vulnerabilities in your network with real-time visibility is 'Contextual awareness'. This feature allows the system to gather critical data about network traffic, users, and devices, enabling it to make more informed security decisions and policies. It essentially provides the context by correlating vast amounts of data to help identify and prioritize potential threats.","Evaluation of original answer: The original answer is correct. Contextual awareness in Cisco Firepower NGIPS indeed provides insights into users, applications, devices, threats, and vulnerabilities within a network, offering real-time visibility. This feature allows the system to understand the context of network activities, which improves its ability to detect and respond to threats effectively. The explanation given is accurate and describes the role of contextual awareness in the NGIPS system.

Correct Answers: c",1,1,chapter8_security_fundamentals,1.0
144,What can be accomplished with a brute-force attack?,"a. Guess a user’s password
b. Make a server unavailable
c. Spoof every possible IP address
d. Alter a routing table
",a,a,a,"A brute-force attack is a trial-and-error method used to obtain information such as a user password or personal identification number (PIN). In this attack, automated software is used to generate a large number of consecutive guesses to determine the value of the desired data. Brute-force attacks are known for their simplicity and reliability – they will eventually crack any code, but the time taken can be prohibitive if the password is sufficiently long and complex. This type of attack does not directly relate to making a server unavailable (which is more associated with a Denial-of-Service attack), spoofing IP addresses (which involves impersonating another device by using its IP address), or altering a routing table (which would be an attack targeting network routes, often involving routing protocols).","Evaluation of original answer: The original answer is correct. A brute-force attack is indeed a method where an attacker tries a large number of combinations to guess a user's password. The answer correctly explains what a brute-force attack is and also correctly distinguishes it from other types of attacks such as Denial-of-Service (DoS) attacks, IP spoofing, and attacks targeting routing tables. The explanation provided is accurate and helps to clarify why the other options are not accomplished by a brute-force attack.

Correct Answers: a",1,1,chapter8_security_fundamentals,1.0
145,Social engineering attack is accomplished through human interactions. It uses psychological manipulation to trick users into making security mistakes or giving away sensitive information.,"a. TRUE
b. FALSE
",a,a,a,The statement is true. Social engineering attacks are indeed based on human interactions and involve psychological manipulation to deceive individuals into divulging confidential information or performing actions that compromise security.,"Evaluation of original answer: The original answer is correct. Social engineering attacks rely on manipulating people rather than exploiting technical vulnerabilities. Attackers use various tactics to trick individuals into providing sensitive information or access to systems, often by posing as a trustworthy entity or creating a sense of urgency. The answer provided accurately reflects this definition.

Correct Answers: a",1,1,chapter8_security_fundamentals,1.0
146,"Which of the following human security vulnerabilities attacks is a type of attack that targets high-profile employees, such as the CEO or CFO, in order to steal sensitive information from a company?","a. Social engineering
b. Phishing
c. Whaling
d. Pharming
",c,c,c,"Whaling is a specific type of phishing attack that targets high-profile individuals within an organization, such as executives or other key roles. These attacks are often more sophisticated and personalized to the target, aiming to deceive the individual into divulging confidential information or initiating a high-value transaction. While social engineering is a broader category of tactics used to manipulate individuals into breaking security procedures, and phishing is a more general term for attempts to acquire sensitive information through deception, whaling specifically refers to attacks against high-profile targets. Pharming, on the other hand, involves redirecting a website's traffic to a fake site to collect personal information or to install malware.","Evaluation of original answer: The original answer is correct. Whaling is indeed a type of phishing attack that specifically targets high-profile individuals within an organization, such as executives, to gain access to sensitive information. The explanation provided accurately differentiates whaling from social engineering, general phishing, and pharming, giving a clear understanding of why ""c. Whaling"" is the correct choice for this question.

Correct Answers: c",1,1,chapter8_security_fundamentals,1.0
