Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence,Score-right-minus-wrong
3,How many bits are used for the header checksum in IPv4 packets? Select one choice.,"a. 8 bits
b. 32 bits
c. 16 bits
d. None of the above
",,c,c,,The header checksum field in an IPv4 packet is 16 bits long. This checksum is used to detect errors in the IPv4 header. The sending device calculates the checksum on the header fields and the receiving device recalculates it to verify the header was not corrupted in transit.,"['Computer Networking: A Top-Down Approach, 7th Edition by James Kurose and Keith Ross', 'RFC 791 - Internet Protocol, DARPA Internet Program Protocol Specification, September 1981']",1,TCP,0.95,1,1.0
4,What is the dotted notation of an IP address of 10000000 10000111 01000100 00000101? Select one choice.,"a. 128.135.68.5
b. 128.135.65.5
c. 128.133.68.5
d. 128.135.65.5
",,a,a,,"To convert a 32-bit binary IP address to dotted decimal notation, divide the 32 bits into four 8-bit sections (octets). Then, convert each octet from binary to decimal. In this case: 10000000 = 12810000111 = 13501000100 = 6800000101 = 5Therefore, the dotted decimal notation of the given IP address is 128.135.68.5, which corresponds to option a.","['Kurose, J., & Ross, K. (2017). Computer Networking: A Top-Down Approach (7th Edition). Pearson.', 'Tanenbaum, A. S., & Wetherall, D. J. (2011). Computer Networks (5th Edition). Prentice Hall.']",1,TCP,1.0,1,1.0
5,"Given a network address 128.100.0.0, what is its network class type? Select one choice.","a. Class A
b. Class B
c. None of the above
d. Class C
",,b,b,,"The network address 128.100.0.0 belongs to Class B. In IPv4 addressing, Class B network addresses have their first octet in the range from 128 to 191. Since the first octet of the given address is 128, it falls under the Class B category.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom (Chapter 12: Perspectives on IPv4 Subnetting)', ""TCP/IP Guide by Charles M. Kozierok (Section 'IP Addressing Concepts and Issues', Subsection 'IP Address Classes (Classful Addressing)')""]",1,TCP,0.95,1,1.0
6,Which of the following is provided at the IP layer? Select one choice.,"a. Both of the above
b. Connectionless
c. None of the above
d. Best effort delivery service
",,a,b,,"The IP layer provides a connectionless service. This means each IP datagram is handled independently, without reference to previous or subsequent datagrams. The IP layer does not establish a virtual circuit or connection before sending data. It simply forwards each datagram individually based on the information in the datagram header.","['Computer Networking: A Top-Down Approach, 7th Edition by James Kurose and Keith Ross', 'TCP/IP Illustrated, Volume 1: The Protocols by W. Richard Stevens']",0,TCP,0.95,1,0.0
8,What is the subnetwork number of a host with an IP address of 172.16.66.0/21? Select one choice.,"a. 172.16.0.0
b. 172.16.48.0
c. 172.16.36.0
d. 172.16.64.0
",,d,d,,"To determine the subnetwork number, we need to apply the subnet mask to the IP address. A /21 subnet mask is 255.255.248.0 in dotted decimal notation. When this mask is applied to the IP address 172.16.66.0, the result is 172.16.64.0. The first 21 bits (172.16.64) identify the subnetwork, while the remaining 11 bits (0.0) identify the host within that subnetwork.","['CCNA 200-301 Official Cert Guide, Volume 1, Chapter 12: IP Addressing and Subnetting', 'https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/13788-3.html']",1,TCP,0.95,1,1.0
9,What is the first valid host on the subnetwork that the node 172.30.190.198/24 belongs to? Select one choice.,"a. None of the above
b. 172.30.190.100
c. 172.30.190.0
d. 172.30.190.1
",,d,d,,"The first valid host on a /24 subnet is the network address plus 1. For the 172.30.190.0/24 subnet, the network address is 172.30.190.0, so the first valid host address is 172.30.190.1.","['CCNA 200-301 Official Cert Guide, Volume 1, Chapter 12: IP Addressing', 'RFC 950 - Internet Standard Subnetting Procedure']",1,TCP,0.95,1,1.0
10,"Based on 1.1.1.0/24, the IP address would be: Select one choice.","a. Class A
b. Class B
c. Class D
d. Class C
",,a,d,,"The IP address 1.1.1.0/24 belongs to Class C. In classful addressing, IP addresses are divided into classes based on the first octet. Class A addresses start with 0-127 in the first octet, Class B with 128-191, Class C with 192-223, Class D with 224-239, and Class E with 240-255. Since the first octet of 1.1.1.0 is 1, it falls under the Class C range.","['https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/13788-3.html', 'https://www.tutorialspoint.com/ipv4/ipv4_address_classes.htm']",0,TCP,1.0,1,0.0
12,"Using CIDR notation, a prefix 205.100.0.0 of length 22 is written as 205.100.0.0/22. What network mask does the /22 notation indicate? Select one choice.","a. None of the above
b. 205.255.255.0
c. 255.255.252.0
d. 255.255.22.0
",,c,c,,"The /22 notation in CIDR indicates that the first 22 bits of the IP address are used for the network portion, while the remaining 10 bits are used for host addresses. To calculate the subnet mask, we set the first 22 bits to 1 and the remaining 10 bits to 0. In binary, this translates to 11111111.11111111.11111100.00000000, which is equivalent to the dotted decimal notation 255.255.252.0.","['https://en.wikipedia.org/wiki/Classless_Inter-Domain_Routing', 'https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/13788-3.html']",1,TCP,0.95,1,1.0
13,"Perform CIDR aggregation on the following /24 IP addresses: 128.58.24.0/24, 128.58.25.0/24, 128.58.26.0/24, 128.58.27.0/24. What is the CIDR outcome? Select one choice.","a. 128.58.28.0/22
b. 128.58.28.0/24
c. 128.58.24.0/22
d. None of the above
",,c,c,,"To perform CIDR aggregation, we need to find the common network prefix among the given IP addresses. In this case, the first three octets (128.58.24, 128.58.25, 128.58.26, and 128.58.27) share the same 22 bits. By aggregating these four /24 networks, we get a single /22 network: 128.58.24.0/22. This network encompasses all the IP addresses from 128.58.24.0 to 128.58.27.255.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom (Chapter 12: IP Addressing)', 'Computer Networking: A Top-Down Approach by James Kurose and Keith Ross (Chapter 4: The Network Layer)']",1,TCP,0.95,1,1.0
14,Which protocol provides conversion from an IP address to a physical address? Select one choice.,"a. ICMP
b. IGRP
c. DNS
d. ARP
",,d,d,,"The Address Resolution Protocol (ARP) is used to map IP addresses to the hardware addresses (MAC addresses) used by a data link protocol. When an incoming packet destined for a host machine on a particular local area network arrives at a gateway, the gateway asks the ARP program to find a physical host or MAC address that matches the IP address.","['https://www.cisco.com/c/en/us/support/docs/ip/dynamic-address-allocation-resolution/13718-5.html', 'https://www.ietf.org/rfc/rfc826.txt']",1,TCP,0.95,1,1.0
