Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence,Score-right-minus-wrong
21,Which of the following commands checks the status of the interfaces?,"a. show status
b. show interface
c. show status interface
d. show interface status
",,d,d,,"The command 'show interface status' is used to check the status of interfaces on a Cisco device. It provides a summary of the interfaces, their physical status (connected or not), protocol status (up or down), and other relevant information.","['Cisco IOS Interface and Hardware Component Command Reference: https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/interface/command/ir-cr-book/ir-s4.html#wp3592542760', 'Cisco CCNA 200-301 Official Cert Guide, Volume 1, Chapter 10: Operating Cisco Routers']",1,chapter2_ethernet_lans,0.95,1,1.0
22,You are in console line configuration mode. Which of the following commands would place you in enable mode?,"a. back
b. enable
c. change
d. end
",,d,d,,"The 'end' command is used to exit from any configuration mode and return to privileged EXEC mode, which is also known as enable mode. The other options are incorrect: 'back' is not a valid command, 'enable' is used to enter privileged EXEC mode from user EXEC mode, and 'change' is not a standard command for mode switching.","['Cisco IOS Configuration Fundamentals Command Reference: https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/fundamentals/command/Cisco_IOS_Configuration_Fundamentals_Command_Reference.html', 'Cisco IOS Command Modes: https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/fundamentals/command/Cisco_IOS_Configuration_Fundamentals_Command_Reference/cf_book/cf_modes.html']",1,chapter2_ethernet_lans,0.95,1,1.0
23,Which of the following commands copies the configuration from RAM into NVRAM,"a. copy running-config startup-config
b. copy nvram ram
c. copy ram nvram
d. copy startup-config running-config
",,a,a,,The command 'copy running-config startup-config' is used to copy the current running configuration in RAM (Random Access Memory) to the startup configuration stored in NVRAM (Non-Volatile Random Access Memory). This ensures that the changes made to the running configuration are saved and will be loaded when the device reboots.,"['Cisco IOS Configuration Fundamentals Command Reference: https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/fundamentals/command/Cisco_IOS_Configuration_Fundamentals_Command_Reference.html', 'Cisco Networking Academy - Introduction to Networks v7.0 (ITN) - Chapter 11: Switch Configuration: https://www.ciscopress.com/store/introduction-to-networks-v7.0-itn-companion-guide-9780136633662']",1,chapter2_ethernet_lans,0.95,1,1.0
24,"The command that configures the switch as a DHCP client to discover its IPv4 address, mask, and default gateway is ip address dhcp.","a. FALSE
b. TRUE
",,b,b,,"The statement is true. The 'ip address dhcp' interface configuration command enables a Cisco switch to operate as a DHCP client. When configured, the switch will send out DHCP discover messages to obtain an IPv4 address, subnet mask, default gateway, and other optional configuration parameters from a DHCP server on the network. This allows for automatic IP address assignment to the switch, simplifying configuration.","['Cisco Networking Academy, Switching, Routing, and Wireless Essentials (SRWE) v7.0 - Chapter 8: DHCP', 'Cisco IOS Network Management Command Reference - ip address dhcp command']",1,chapter2_ethernet_lans,0.95,1,1.0
25,In which of the following modes of the CLI could you configure the duplex setting for interface Fast Ethernet 0/2?,"a. Enable mode
b. Global configuration mode
c. VLAN mode
d. Interface configuration mode
",,d,d,,"The duplex setting for a specific interface can only be configured from interface configuration mode. To enter interface configuration mode, you must first enter global configuration mode using the 'configure terminal' command, then specify the interface with the 'interface' command followed by the interface identifier, in this case 'interface FastEthernet 0/2'.","['CCNA 200-301 Official Cert Guide, Chapter 8: Configuring Switch Interfaces', 'https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960/software/release/15-2_2_e/configuration/guide/b_1522e_2960_2960c_2960s_2960sf_2960p_cg/b_1522e_2960_2960c_2960s_2960sf_2960p_cg_chapter_01001.html']",1,chapter2_ethernet_lans,0.95,1,1.0
26,Which of the following commands administratively enables an interface,"a. enable interface
b. shutdown
c. no shutdown
d. interface enable
",,c,c,,"The 'no shutdown' command is used to administratively enable an interface on Cisco devices. The 'shutdown' command disables the interface, while 'no shutdown' enables it. The other options listed are not valid commands for enabling an interface.","['Cisco IOS Interface Configuration Guide, Release 12.2 - Configuring a Range of Interfaces: https://www.cisco.com/c/en/us/td/docs/ios/12_2/interface/configuration/guide/finter_c/icfinter.html', 'Cisco IOS Interface and Hardware Component Command Reference - shutdown (interface): https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/interface/command/ir-cr-book/ir-s2.html#wp3935131400']",1,chapter2_ethernet_lans,0.95,1,1.0
27,"Switches use STP to prevent loops by causing some interfaces to block, meaning that they do not send or receive frames.","a. TRUE
b. FALSE
",,a,a,,"The statement is true. Switches use the Spanning Tree Protocol (STP) to logically block redundant links in order to prevent switching loops in the network while still allowing for link redundancy. When STP is enabled, it ensures that there is only one active path between any two switches by intentionally blocking ports. Interfaces in the blocking state do not forward or receive frames, thus preventing loops.","['CCNA 200-301 Official Cert Guide, Volume 1, Chapter 3: Spanning Tree Protocol', 'https://www.cisco.com/c/en/us/support/docs/lan-switching/spanning-tree-protocol/5234-5.html']",1,chapter2_ethernet_lans,0.95,1,1.0
28,A Layer 2 switch configuration places all its physical ports into VLAN 2. The IP addressing plan shows that address 175.28.1.150 (with mask 255.255.255.0) is reserved for use by this new LAN switch and that 175.28.1.254 is already configured on the router connected to that same VLAN. The switch needs to support SSH connections into the switch from any subnet in the network. Which of the following commands are part of the required configuration in this case? (Choose two answers.),"a. The ip default-gateway 175.28.1.254 command in global configuration mode.
b. The ip address 175.28.1.150 255.255.255.0 command in interface vlan 2 configuration mode.
c. The ip address 172.16.2.250 255.255.255.0 command in interface vlan 1 configuration mode.
d. The ip default-gateway 175.28.1.150 command in global configuration mode.
e. The switch cannot support SSH because all its ports connect to VLAN 2, and the IP address must be configured on interface VLAN 1.
",,"a,b","a,b",,"To enable SSH access to the Layer 2 switch from any subnet, the switch needs an IP address and default gateway configured. The IP address should be set on the VLAN interface where the switch ports reside, which is VLAN 2 in this case. Therefore, the 'ip address 175.28.1.150 255.255.255.0' command should be entered in interface vlan 2 configuration mode. The default gateway needs to be set to the router's IP address in that VLAN, which is 175.28.1.254, using the 'ip default-gateway 175.28.1.254' command in global configuration mode.","['CCNA 200-301 Official Cert Guide, Wendell Odom, Chapter 8: Configuring Basic Switch Management', 'https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960/software/release/15-2_2_e/configuration/guide/b_1522e_2960_2960c_2960s_2960sf_2960p_cg/b_1522e_2960_2960c_2960s_2960sf_2960p_cg_chapter_01001.html']",1,chapter2_ethernet_lans,0.95,1,1.0
29,Which of the following commands lists the content of the startup-config (initial config) file.,"a. show startup-config
b. show file-config
c. show content-config
d. show initial-config
",,a,a,,"The 'show startup-config' command is used to display the contents of the startup configuration file on Cisco devices. This file contains the configuration that will be loaded when the device boots up or is restarted. The other options listed - 'show file-config', 'show content-config', and 'show initial-config' - are not valid Cisco IOS commands.","['Cisco IOS Configuration Fundamentals Command Reference: https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/fundamentals/command/Cisco_IOS_Configuration_Fundamentals_Command_Reference.html', 'Cisco IOS Configuration Fundamentals Configuration Guide: https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/fundamentals/configuration/15mt/fundamentals-15-mt-book.html']",1,chapter2_ethernet_lans,0.95,1,1.0
30,You want to configure the console password with password examsdigest. Which of the following commands will you type to meet the requirement?,"a. Examsdigest#(config)# enable secret examsdigest
b. Examsdigest#(config)# live vty 0 15
Examsdigest#(config-line)# password examsdigest
Examsdigest#(config-line)# login
Examsdigest#(config-line)# end
c. Examsdigest#(config)# enable console examsdigest
d. Examsdigest#(config)# line console 0
Examsdigest#(config-line)# password examsdigest
Examsdigest#(config-line)# login
Examsdigest#(config-line)# exit
",,d,d,,"To configure the console password, you need to enter line configuration mode for the console line (line console 0), set the password using the 'password' command, enable password checking with 'login', and exit line configuration mode. Choice 'd' provides the correct sequence of commands to accomplish this.","['CCNA 200-301 Official Cert Guide, Wendell Odom, Chapter 6: Configuring Basic Switch Management', 'https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960/software/release/15-2_2_e/configuration/guide/b_1522e_2960_2960c_2960s_2960sf_2960p_cg/b_1522e_2960_2960c_2960s_2960sf_2960p_cg_chapter_01001.html']",1,chapter2_ethernet_lans,0.95,1,1.0
