Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence,Score-right-minus-wrong
1,"Which layer of the OSI model is responsible for establishing, managing, and terminating connections between devices? Choose only one.","a. Session layer
b. Presentation layer
c. Transport layer
d. Data link layer
",,a,a,,"The session layer is responsible for establishing, managing, and terminating connections between devices. It provides services such as dialog control, token management, and synchronization to manage the communication sessions between applications running on different devices.","['Computer Networking: A Top-Down Approach, 7th Edition by James Kurose and Keith Ross', 'CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom']",1,Computer_Networking,0.95,1,1.0
2,Which model defines seven layers of networking protocols? Choose only one.,"a. TCP/IP model
b. OSI model
c. Ethernet model
d. DoD model
",,b,b,,"The OSI (Open Systems Interconnection) model defines seven layers of networking protocols. It provides a conceptual framework for understanding how data is transmitted over a network. The seven layers, from top to bottom, are: Application, Presentation, Session, Transport, Network, Data Link, and Physical. In contrast, the TCP/IP model has four layers, the Ethernet model focuses on the data link layer, and the DoD model is an early version of the TCP/IP model.","['https://www.cisco.com/c/en/us/support/docs/security-vpn/remote-authentication-dial-user-service-radius/12433-32.html', 'https://www.comptia.org/content/guides/what-is-the-osi-model', 'https://www.geeksforgeeks.org/layers-of-osi-model/']",1,Computer_Networking,0.95,1,1.0
3,Which device is used to enforce security policies by controlling the incoming and outgoing network traffic? Choose only one.,"a. Firewall
b. Router
c. Modem
d. Network switch
",,a,a,,"A firewall is a network security device that monitors and controls incoming and outgoing network traffic based on predetermined security rules. It establishes a barrier between a trusted internal network and untrusted external networks, such as the Internet. Firewalls are designed to prevent unauthorized access to or from private networks by enforcing security policies.","['Kurose, J. F., & Ross, K. W. (2017). Computer Networking: A Top-Down Approach (7th Edition). Pearson.', 'NIST Special Publication 800-41 Revision 1: Guidelines on Firewalls and Firewall Policy. (2009). National Institute of Standards and Technology (NIST).']",1,Computer_Networking,0.95,1,1.0
4,Which device is responsible for determining the best path for data packets to travel across multiple networks? Choose only one.,"a. Router
b. Network switch
c. Bridge
d. Modem
",,a,a,,"A router is responsible for determining the best path for data packets to travel across multiple networks. Routers operate at the network layer (Layer 3) of the OSI model and use routing tables and protocols to make decisions on how to forward packets based on their destination IP addresses. Routers connect different networks together, allowing data to be transmitted between them efficiently.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom (Cisco Press, 2019)', 'Computer Networking: A Top-Down Approach by James Kurose and Keith Ross (Pearson, 2016)']",1,Computer_Networking,0.95,1,1.0
5,Which network topology consists of a single shared communication line to which all devices are connected? Choose only one.,"a. Bus topology
b. Ring topology
c. Mesh topology
d. Star topology
",,a,a,,"A bus topology consists of a single cable, called the bus or backbone, that connects all devices in a network in a single line. All nodes (devices) are connected to this central cable. This topology is cost-effective and easy to install. However, if the main cable fails, the entire network goes down.","['Computer Networking: A Top-Down Approach, 7th Edition by James Kurose and Keith Ross', 'Network Topology: Types, Diagrams, and Definition - Study.com, https://study.com/academy/lesson/network-topology-types-diagrams-definition.html', 'Bus Topology: Advantages and Disadvantages - GeeksforGeeks, https://www.geeksforgeeks.org/bus-topology-advantages-and-disadvantages/']",1,Computer_Networking,0.95,1,1.0
6,"Which network topology requires the least amount of cabling and is easy to set up, but if the central device fails, the entire network becomes inaccessible? Choose only one.","a. Ring topology
b. Bus topology
c. Mesh topology
d. Star topology
",,d,d,,"In a star topology, all devices are connected to a central hub or switch. This requires the least amount of cabling compared to other topologies since each device only needs one cable to connect to the central device. It is also easy to set up and add new devices. However, the main drawback is that if the central device fails, the entire network becomes inaccessible since all communication must pass through that central point.","['Computer Networking: A Top-Down Approach, 7th Edition by James Kurose and Keith Ross', 'Network Topology: Types, Diagrams, and Definition (https://www.dnsstuff.com/network-topology)']",1,Computer_Networking,0.95,1,1.0
8,Which device can be used to create logical network segments and improve network performance by reducing network congestion? Choose only one.,"a. Network switch
b. Modem
c. Router
d. Repeater
",,a,c,,"A router can be used to create logical network segments and improve network performance by reducing network congestion. Routers operate at the network layer (Layer 3) of the OSI model and use IP addresses to make decisions about how to forward packets between network segments. By segmenting a network into smaller subnets using a router, broadcast traffic can be contained within each subnet, reducing overall network congestion. This allows for better network performance and more efficient use of bandwidth.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom (Cisco Press)', 'Computer Networking: A Top-Down Approach by James Kurose and Keith Ross (Pearson)', 'https://www.cisco.com/c/en/us/products/routers/what-is-a-router.html']",0,Computer_Networking,0.95,1,0.0
9,The DoD model is commonly known as the:,"a. Five-layer model
b. Seven-layer model
c. Six-layer model
d. Four-layer model
",,d,d,,"The DoD model, which stands for Department of Defense model, is commonly known as the four-layer model. It was developed by the United States Department of Defense and consists of four layers: Network Access layer, Internet layer, Host-to-Host layer, and Process/Application layer. This model was created before the OSI model and served as a foundation for the development of the OSI model.","['Computer Networking: A Top-Down Approach, 7th Edition by James Kurose and Keith Ross', 'https://www.geeksforgeeks.org/dod-model-in-computer-network/', 'https://www.javatpoint.com/computer-network-dod-model']",1,Computer_Networking,0.95,1,1.0
10,Which layer of the OSI model is responsible for addressing and routing packets? Choose only one.,"a. Transport layer
b. Data link layer
c. Physical layer
d. Network layer
",,d,d,,"The network layer of the OSI model is responsible for addressing and routing packets between network devices. It provides logical addressing (IP addresses) and determines the best path for data packets to travel from source to destination across multiple networks. The network layer uses protocols like IP, ICMP, and routing protocols to perform these functions.","['Forouzan, B. A. (2021). Data Communications and Networking (6th ed.). McGraw-Hill Education.', 'Kurose, J. F., & Ross, K. W. (2021). Computer Networking: A Top-Down Approach (8th ed.). Pearson.']",1,Computer_Networking,0.95,1,1.0
11,Which layer of the OSI model provides encryption and decryption of data for secure communication? Choose only one.,"a. Physical layer
b. Session layer
c. Application layer
d. Presentation layer
",,d,d,,"The Presentation layer (Layer 6) of the OSI model is responsible for encrypting and decrypting data to provide secure communication between the Application layer (Layer 7) and the Session layer (Layer 5). This layer ensures that the data is in a usable format and is where data compression and decompression occurs. The Presentation layer also handles character encoding, data conversion, and data encryption.","['ISO/IEC 7498-1: Information technology — Open Systems Interconnection — Basic Reference Model: The Basic Model', 'Computer Networking: A Top-Down Approach, 7th Edition by James Kurose and Keith Ross']",1,Computer_Networking,0.95,1,1.0
