Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence,Score-right-minus-wrong
218,Which of the following configuration management tools uses agentless architecture for managing network devices?,"a. Ansible
b. Ansible and Puppet
c. Puppet
d. Puppet and Chef
e. Chef
",,a,a,,Ansible uses an agentless architecture for managing network devices. It connects to devices over SSH or API and does not require any agent software to be installed on the managed devices. Puppet and Chef both use an agent-based architecture where an agent is installed on each managed device to communicate with the central server.,"['Red Hat Ansible Automation Platform Documentation: https://access.redhat.com/documentation/en-us/red_hat_ansible_automation_platform/2.2/html/red_hat_ansible_automation_platform_installation_guide/assembly-planning-your-installation-infrastructure#doc-wrapper', 'Puppet Documentation: https://puppet.com/docs/puppet/7/architecture.html', 'Chef Documentation: https://docs.chef.io/architecture/']",1,chapter13_network_automation,0.95,1,1.0
220,CRUD is the acronym of the four primary actions performed by an application. What does CRUD stand for?,"a. Create, Read, Update, Delete
b. Create, Resolve, Update, Done
c. Create, Resolve, Update, Delete
d. Create, Read, Update, Done
",,a,a,,"CRUD stands for Create, Read, Update, and Delete. These are the four basic functions of persistent storage and represent the standard database commands used to interact with database records. Create inserts new data, Read retrieves existing data, Update modifies existing data, and Delete removes data.","['https://en.wikipedia.org/wiki/Create,_read,_update_and_delete', 'https://www.codecademy.com/article/what-is-crud', 'https://www.sumologic.com/glossary/crud/']",1,chapter13_network_automation,1.0,1,1.0
221,A Layer 2 switch examines a frame’s destination MAC address and forwards that frame out of the port G0/2. That action occurs as part of which plane of the switch?,"a. Control Plane
b. None of the above
c. Data plane
d. Management plane
",,c,c,,"The data plane of a Layer 2 switch is responsible for forwarding frames based on the destination MAC address. When a switch receives a frame, it examines the destination MAC address and looks up the corresponding port in its MAC address table. It then forwards the frame out of that port, which in this case is G0/2. This forwarding action is part of the switch's data plane operation.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom (Chapter 5: Fundamentals of Ethernet LANs)', 'https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst9300/software/release/16-12/configuration_guide/sys_mgmt/b_1612_sys_mgmt_9300_cg/what_is_cisco_ios_xe.html']",1,chapter13_network_automation,0.95,1,1.0
223,Identify the hostname part from the given URI: https://cluster.cisco.com/dna/intent/api/v1/business/sda/fabric? ipaddress=10.1.2.3.,"a. dna/intent/api/v1/business/sda/fabric
b. cluster.cisco.com
c. cluster.cisco
d. https://
e. ?ipaddress=10.1.2.3
",,b,b,,"In a URI, the hostname is the part that identifies the network host being requested. From the given choices, 'cluster.cisco.com' is the hostname portion of the URI. It specifies the domain name of the host server.","['RFC 3986: Uniform Resource Identifier (URI): Generic Syntax - https://www.rfc-editor.org/rfc/rfc3986', 'Cisco Networking Academy - Introduction to Networks v7.0 (ITN) - Chapter 1: Networking Today']",1,chapter13_network_automation,0.95,1,1.0
224,Which of the following features of Cisco DNA Center discovers the actual path the packets will take from the source to the destination based on the current forwarding tables?,"a. Path trace
b. Encrypted traffic analysis
c. Network time travel
d. Device 360 and Client 360
",,a,a,,Path trace is the feature in Cisco DNA Center that discovers the actual path packets will take from source to destination based on the current forwarding tables. It allows network administrators to visualize and troubleshoot the exact route data will traverse through the network in real-time.,"['Cisco DNA Center User Guide, Release 2.2.3 - Path Trace: https://www.cisco.com/c/en/us/td/docs/cloud-systems-management/network-automation-and-management/dna-center/2-2-3/user_guide/b_cisco_dna_center_ug_2_2_3/b_cisco_dna_center_ug_2_2_3_chapter_01001.html', 'Cisco DNA Center Overview - Path Trace: https://www.cisco.com/c/en/us/products/collateral/cloud-systems-management/dna-center/nb-06-dna-center-so-cte-en.html']",1,chapter13_network_automation,0.95,1,1.0
225,Which of the following features of Cisco DNA Center shows past client performance in a timeline for comparison to current behavior?,"a. Path trace
b. Device 360 and Client 360
c. Network time travel
d. Encrypted traffic analysis
",,c,c,,Network time travel is a feature of Cisco DNA Center that allows viewing past client performance in a timeline for comparison to current behavior. It enables network administrators to go back in time and analyze historical client data to troubleshoot issues and compare performance over time.,"['Cisco DNA Center User Guide, Release 2.2.3 - Network Time Travel: https://www.cisco.com/c/en/us/td/docs/cloud-systems-management/network-automation-and-management/dna-center/2-2-3/user_guide/b_cisco_dna_center_ug_2_2_3/b_cisco_dna_center_ug_2_2_3_chapter_01001.html', 'Cisco DNA Center 2.2.3.x Online Help - Network Time Travel: https://www.cisco.com/c/en/us/td/docs/cloud-systems-management/network-automation-and-management/dna-center/2-2-3/online-help/b_cisco_dna_center_online_help_2_2_3/b_cisco_dna_center_online_help_2_2_3_chapter_010.html']",1,chapter13_network_automation,0.95,1,1.0
226,Which of the following features of Cisco DNA Center gives a comprehensive view of the health of the device?,"a. Device 360 and Client 360
b. Network time travel
c. Encrypted traffic analysis
d. Path trace
",,a,a,,"Device 360 and Client 360 are features in Cisco DNA Center that provide a comprehensive view of the health and status of network devices and clients, respectively. Device 360 offers detailed information about a specific network device, including its hardware and software details, configuration, and any issues affecting its performance. Client 360 provides a similar view for individual client devices connected to the network.","['Cisco DNA Center User Guide, Release 2.2.3 - Device 360 and Client 360: https://www.cisco.com/c/en/us/td/docs/cloud-systems-management/network-automation-and-management/dna-center/2-2-3/user_guide/b_cisco_dna_center_ug_2_2_3/b_cisco_dna_center_ug_2_2_3_chapter_01000.html', 'Cisco DNA Center 2.2.3.x Online Help - Device 360: https://www.cisco.com/c/en/us/td/docs/cloud-systems-management/network-automation-and-management/dna-center/2-2-3/online-help/b_cisco_dna_center_online_help_2_2_3/b_cisco_dna_center_online_help_2_2_3_chapter_010.html']",1,chapter13_network_automation,0.95,1,1.0
227,Which of the following features of Cisco DNA Center enables Cisco DNA to use algorithms to recognize security threats even in encrypted traffic?,"a. Network time travel
b. Encrypted traffic analysis
c. Device 360 and Client 360
d. Path trace
",,b,b,,Encrypted Traffic Analytics (ETA) is a feature in Cisco DNA Center that uses advanced machine learning algorithms to identify malicious threats in encrypted traffic without decrypting it. ETA examines data features and traffic behavior patterns to spot potential threats even when encryption is used. The other options are useful features of Cisco DNA Center but do not directly enable threat detection in encrypted traffic like ETA does.,"['https://www.cisco.com/c/en/us/solutions/collateral/enterprise-networks/enterprise-network-security/nb-06-encrytd-traf-anlytcs-wp-cte-en.html', 'https://www.cisco.com/c/en/us/products/security/stealthwatch/encrypted-traffic-analytics.html']",1,chapter13_network_automation,0.95,1,1.0
228,"Your company decides to move away from manual configuration methods, making changes by editing centralized configuration files. The issues you are facing with non-centralized configuration files are:
1) You don’t know who engineer made the changes in the configuration file.
2) You don’t know the changes in the configuration file over time.
Which tool your company will use in order to solve these issues?","a. Version Control Configuration
b. Version Control System
c. Version Control Change
d. Version Control Edit
",,b,b,,"A Version Control System (VCS) is a tool that helps manage changes to files over time. It allows multiple users to collaborate on the same set of files, tracking who made what changes and when. VCS also maintains a history of all changes, allowing you to revert to previous versions if needed. By using a VCS for managing configuration files, the company can address the issues of not knowing who made changes and not having a record of changes over time.","['https://en.wikipedia.org/wiki/Version_control', 'https://www.atlassian.com/git/tutorials/what-is-version-control', 'https://www.redhat.com/en/topics/devops/what-is-version-control']",1,chapter13_network_automation,0.95,1,1.0
229,"One of the benefits of controller-based networks over traditional networks is that the configuration on the devices have fewer errors, and you spent less time troubleshooting the network.","a. TRUE
b. FALSE
",,a,a,,"The statement is true. In controller-based networks, the centralized controller manages the configuration and policies for the network devices. This centralized management reduces configuration errors on individual devices compared to traditional networks where each device is configured separately. With fewer misconfigurations, network administrators spend less time troubleshooting issues in controller-based networks.","['Cisco Press - Software-Defined Access by Srilatha Vemula, Jason Gooley, Roddie Hasan (2020)', 'Cisco White Paper - Cisco Digital Network Architecture: Intent-based Networking (2019)', 'Cisco Live Presentation - BRKCRS-2810 - Cisco SD-Access Fundamentals (2019)']",1,chapter13_network_automation,0.95,1,1.0
230,The ______________________ plane includes protocols that allow network engineers to manage the devices.,"a. Control
b. Network
c. Management
d. Data
",,c,c,,"The management plane includes protocols and features that allow network engineers to manage network devices. It provides tools for configuring, monitoring, and maintaining devices. Protocols like SSH, Telnet, SNMP, Syslog, and NTP operate in the management plane to facilitate device management and monitoring.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom, Chapter 1: Introduction to TCP/IP Networking', 'https://www.cisco.com/c/en/us/about/press/internet-protocol-journal/back-issues/table-contents-52/142-management.html']",1,chapter13_network_automation,0.95,1,1.0
