Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence,QD - Goal clear?(0/1),QD - Context clear?(0/1),QD - How challenging(1-4),QD - Level learnt(1-7),SM - Description,SM - Goal understood?(0/1),SM - Context understood?(0/1),SM - Implied Context understood?(0/1),SM - Relvant facts identified?(0/1),SM - Correct facts retieved?(0/1),SM - No incorrect facts?(0/1),SM - Correct reasoning?(0/1),SM - Misunderstanding General,SM - Misunderstanding Reasons,SM - Misunderstanding General (secondary),SM - Misunderstanding Reasons (secondary),AQ - Inferrable(0-2)?,Source links work(number),Sources Types,Sources Relevant(number),Source Problems,AQ - Precise?,AQ - Explainable?,Effect - Description of effects,Effect - Conceptual error in explanaiton?(0/1),Effect - Subtopics,Effect - Error Type,Effect - Severity,Effect - Who is most effected(1-4),CD - detection student(1-3),CD - correction student(1-8),CD - detection knowledgeable(1-3),CD - correction knowledgeable(1-8),Score-right-minus-wrong
179,"When APs are placed at different geographic locations, they can all be interconnected by a switched infrastructure. The 802.11 standard calls this an extended service set (ESS).","a. TRUE
b. FALSE
",,a,a,,"The statement is true. When access points (APs) are placed at different geographic locations, they can be interconnected by a switched infrastructure to form an extended service set (ESS). An ESS is a set of one or more interconnected basic service sets (BSSs) and integrated local area networks (LANs) that appear as a single BSS to the logical link control layer at any station associated with one of those BSSs. This allows users to roam between APs while maintaining a seamless connection.","['CWNA Certified Wireless Network Administrator Study Guide, 5th Edition by David D. Coleman and David A. Westcott', '802.11 Wireless Networks: The Definitive Guide, 2nd Edition by Matthew S. Gast', 'https://www.cisco.com/c/en/us/td/docs/wireless/controller/8-5/config-guide/b_cg85/b_cg85_chapter_01101.html']",1,chapter10_wireless_networks,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
180,A lightweight access point in which one of the following architectures participate?,"a. Light-MAC
b. Tunnel-MAC
c. Big-MAC
d. Split-MAC
",,d,d,,"A lightweight access point participates in a split-MAC architecture. In this architecture, some of the MAC layer functionalities are handled by the access point itself, while others are handled by a central wireless LAN controller (WLC). This allows for centralized management and configuration of the wireless network.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom', 'https://www.cisco.com/c/en/us/td/docs/wireless/controller/technotes/8-3/b_Lightweight_Access_Point_FAQ.html']",1,chapter10_wireless_networks,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
181,Which of the following controller ports is used to connect to a peer controller for high availability (HA) operation?,"a. Service port
b. Distribution system port
c. Redundancy port
d. Console port
",,c,c,,"The redundancy port on a wireless LAN controller is used to connect to a peer controller for high availability (HA) operation. This dedicated port allows the active and standby controllers to synchronize their configurations and maintain a heartbeat. If the active controller fails, the standby controller connected via the redundancy port takes over to minimize downtime.","['Cisco Wireless LAN Controller Configuration Guide, Release 8.10 - High Availability', 'CCNA Wireless (200-355) Official Cert Guide, Chapter 6: Understanding Wireless LAN Controllers']",1,chapter10_wireless_networks,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
182,Which of the following wireless security tools is used to protect the integrity of data in a wireless frame?,"a. MIC
b. WIPS
c. WEP
d. EAP
",,a,a,,"MIC (Message Integrity Check) is a wireless security tool used to protect the integrity of data in a wireless frame. It is a checksum calculated over the data payload and header fields of a wireless frame, appended to the frame before encryption. The receiving device recalculates the MIC and compares it to the received MIC to ensure the frame was not altered in transit.","['CWNA Certified Wireless Network Administrator Study Guide by David D. Coleman and David A. Westcott', '802.11 Wireless Networks: The Definitive Guide by Matthew S. Gast']",1,chapter10_wireless_networks,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
183,Wi-Fi is based on ________________ IEEE standards.,"a. 802.2
b. 802.1
c. 802.12
d. 802.11",,d,d,,"Wi-Fi is based on the IEEE 802.11 standards. The 802.11 standards define the protocols and specifications for implementing wireless local area network (WLAN) communication in various frequency bands, such as 2.4 GHz and 5 GHz. The other IEEE standards mentioned in the choices are not directly related to Wi-Fi: 802.2 is for Logical Link Control (LLC), 802.1 is for bridging and management, and 802.12 is for demand priority access method.","['IEEE 802.11 Wireless Local Area Networks: The Working Group for WLAN Standards. (n.d.). Retrieved from https://www.ieee802.org/11/', ""Gast, M. (2005). 802.11 Wireless Networks: The Definitive Guide, Second Edition. O'Reilly Media.""]",1,chapter10_wireless_networks,0.98,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
184,Which of the following bridges can be used to provide wireless connectivity to a non-wireless device?,"a. Wireless repeater
b. Workgroup bridge
c. Transparent bridge
d. Adaptive bridge
",,b,b,,"A workgroup bridge can be used to provide wireless connectivity to a device that does not have built-in wireless capability. It connects to the non-wireless device via Ethernet and then wirelessly bridges the traffic to a wireless access point, allowing the non-wireless device to participate in the wireless network.","['CCNA 200-301 Official Cert Guide, Volume 1 by Wendell Odom', 'https://www.cisco.com/c/en/us/products/collateral/wireless/aironet-1200-access-point/prod_brochure09186a00801f7d0b.html']",1,chapter10_wireless_networks,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
185,Which controller interface type maps a WLAN to a VLAN?,"a. Management interface
b. Redundancy management
c. Virtual interface
d. Service port interface
e. Dynamic interface
",,e,e,,"A dynamic interface on a Cisco wireless LAN controller maps a WLAN to a VLAN. It is used to route between VLANs and handle dynamic VLAN assignments for wireless clients. The other interfaces mentioned, like management, redundancy, virtual, and service port, serve different purposes and do not directly map WLANs to VLANs.","['Cisco Wireless LAN Controller Configuration Guide, Release 8.0 - Configuring Dynamic Interfaces: https://www.cisco.com/c/en/us/td/docs/wireless/controller/8-0/configuration-guide/b_cg80/b_cg80_chapter_01000.html', 'CCNA Wireless 200-355 Official Cert Guide, Chapter 6: Understanding Wireless LAN Controller Features and Functions']",1,chapter10_wireless_networks,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
186,Which is the most preferred and secure way of connecting to a WLC GUI to configure a new WLAN?,"a. SSH
b. HTTP
c. HTTPS
d. FTP
e. None of the above
",,c,c,,"HTTPS is the most preferred and secure way of connecting to a WLC GUI to configure a new WLAN. HTTPS provides encryption for the communication between the client and the WLC, ensuring the confidentiality and integrity of the configuration data. SSH is secure but is used for CLI access, not GUI. HTTP is insecure as it sends data in plain text. FTP is a file transfer protocol and not used for WLC configuration.","['Cisco Wireless LAN Controller Configuration Guide, Release 8.10 - Configuring Security Solutions: https://www.cisco.com/c/en/us/td/docs/wireless/controller/8-10/config-guide/b_cg810/configuring_security_solutions.html', 'Cisco Wireless LAN Controller Configuration Best Practices: https://www.cisco.com/c/en/us/support/docs/wireless/4400-series-wireless-lan-controllers/107686-wlc-config-best-practice.html']",1,chapter10_wireless_networks,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
187,The maximum configurable number of WLANs on a controller is __________________.,"a. 5
b. 152
c. 251
d. 512",,d,d,,The maximum configurable number of WLANs on a Cisco wireless LAN controller is 512. This allows for a large number of separate wireless networks to be configured and managed by a single controller device.,"['Cisco Wireless LAN Controller Configuration Guide, Release 8.10 - https://www.cisco.com/c/en/us/td/docs/wireless/controller/8-10/config-guide/b_cg810/b_cg810_chapter_01001.html']",1,chapter10_wireless_networks,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
188,Which of the following IEEE 802.11 Wi-Fi standards use the 5 GHz band? (Choose all that apply),"a. 802.11
b. 802.11b
c. 802.11g
d. 802.11a
e. 802.11n
f. 802.11ac
g. 802.11ax",,"d,e,f,g","d,e,f,g",,"The IEEE 802.11 Wi-Fi standards that use the 5 GHz band are: - 802.11a: The first Wi-Fi standard to use 5 GHz, providing up to 54 Mbps. - 802.11n: Operates on both 2.4 GHz and 5 GHz bands, offering speeds up to 600 Mbps. - 802.11ac: Operates exclusively on the 5 GHz band, with speeds up to 6.9 Gbps. - 802.11ax (Wi-Fi 6): The latest standard, operating on both 2.4 GHz and 5 GHz, with speeds up to 9.6 Gbps. The other standards listed (802.11, 802.11b, and 802.11g) operate only on the 2.4 GHz band.","['IEEE 802.11 Wireless LAN Standards: https://www.electronics-notes.com/articles/connectivity/wifi-ieee-802-11/standards.php', 'Wi-Fi Alliance: Wi-Fi Generations: https://www.wi-fi.org/discover-wi-fi/wi-fi-generations']",1,chapter10_wireless_networks,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
189,Wi-Fi commonly uses the 2.5GHz and __________________ GHz bands.,"a. 5
b. 3
c. 1
d. 4",,a,a,,"Wi-Fi commonly uses the 2.4GHz and 5GHz frequency bands. The 2.4GHz band is more widely supported by devices but is more prone to interference, while the 5GHz band offers higher speeds and less interference but has shorter range.","['https://www.cisco.com/c/en/us/products/wireless/what-is-wifi.html', 'https://www.networkworld.com/article/3238664/80211-wi-fi-standards-and-speeds-explained.html']",1,chapter10_wireless_networks,0.95,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
