Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence,QD - Goal clear?(0/1),QD - Context clear?(0/1),QD - How challenging(1-4),QD - Level learnt(1-7),SM - Description,SM - Goal understood?(0/1),SM - Context understood?(0/1),SM - Implied Context understood?(0/1),SM - Relvant facts identified?(0/1),SM - Correct facts retieved?(0/1),SM - No incorrect facts?(0/1),SM - Correct reasoning?(0/1),SM - Misunderstanding General,SM - Misunderstanding Reasons,SM - Misunderstanding General (secondary),SM - Misunderstanding Reasons (secondary),AQ - Inferrable(0-2)?,Source links work(number),Sources Types,Sources Relevant(number),Source Problems,AQ - Precise?,AQ - Explainable?,Effect - Description of effects,Effect - Conceptual error in explanaiton?(0/1),Effect - Subtopics,Effect - Error Type,Effect - Severity,Effect - Who is most effected(1-4),CD - detection student(1-3),CD - correction student(1-8),CD - detection knowledgeable(1-3),CD - correction knowledgeable(1-8),Score-right-minus-wrong
179,"When APs are placed at different geographic locations, they can all be interconnected by a switched infrastructure. The 802.11 standard calls this an extended service set (ESS).","a. TRUE
b. FALSE
",,a,a,,"The statement is TRUE. When Access Points (APs) are placed at different geographic locations, they can be interconnected by a switched infrastructure, forming what is known in the 802.11 standard as an extended service set (ESS). An ESS allows multiple APs to work together to provide wireless coverage over a larger area.",['https://www.cisco.com/c/en/us/td/docs/solutions/Enterprise/Mobility/emob41dg/emob41dg-wrapper/ch7Guest.html'],1,chapter10_wireless_networks,0.95,0.999998733555102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
180,A lightweight access point in which one of the following architectures participate?,"a. Light-MAC
b. Tunnel-MAC
c. Big-MAC
d. Split-MAC
",,d,d,,"A lightweight access point participates in the Split-MAC architecture. In this setup, the lightweight access point is responsible for managing the higher-layer functions, while the heavier tasks related to MAC functions are offloaded to a central controller.",[],1,chapter10_wireless_networks,0.9,0.998933698603785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
181,Which of the following controller ports is used to connect to a peer controller for high availability (HA) operation?,"a. Service port
b. Distribution system port
c. Redundancy port
d. Console port
",,c,c,,The redundancy port is used to connect to a peer controller for high availability (HA) operation. This port is specifically designed for HA configurations to ensure failover and redundancy.,[],1,chapter10_wireless_networks,0.9,0.999365204418023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
182,Which of the following wireless security tools is used to protect the integrity of data in a wireless frame?,"a. MIC
b. WIPS
c. WEP
d. EAP
",,a,a,,MIC (Message Integrity Check) is used to protect the integrity of data in a wireless frame by ensuring that the data has not been altered during transmission.,[],1,chapter10_wireless_networks,0.9,0.999997899130807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
183,Wi-Fi is based on ________________ IEEE standards.,"a. 802.2
b. 802.1
c. 802.12
d. 802.11",,d,d,,Wi-Fi is based on the IEEE 802.11 standards. These standards define the protocols for wireless local area networking (WLAN) commonly known as Wi-Fi.,['https://www.ieee.org/content/dam/ieee-org/ieee/web/org/about/802/802_tutorials.pdf'],1,chapter10_wireless_networks,0.9,0.999997541520822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
184,Which of the following bridges can be used to provide wireless connectivity to a non-wireless device?,"a. Wireless repeater
b. Workgroup bridge
c. Transparent bridge
d. Adaptive bridge
",,b,b,,A workgroup bridge is a type of bridge that can be used to provide wireless connectivity to a non-wireless device. It allows non-wireless devices to connect to a wireless network by acting as a bridge between the wired and wireless networks.,[],1,chapter10_wireless_networks,0.9,0.999671740269019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
185,Which controller interface type maps a WLAN to a VLAN?,"a. Management interface
b. Redundancy management
c. Virtual interface
d. Service port interface
e. Dynamic interface
",,e,c,,"The controller interface type that maps a WLAN to a VLAN is the virtual interface. Virtual interfaces are used to bind WLANs to specific VLANs, allowing traffic from the wireless clients to be properly segmented and forwarded to the correct VLAN.",['https://www.cisco.com/c/en/us/td/docs/wireless/controller/8-10/config-guide/b_cg810/wireless_vlans.html'],0,chapter10_wireless_networks,0.9,0.999319608671226,1.0,1.0,1.0,4.0,Not knowing the correct interface,1.0,1.0,1.0,1.0,0.0,1.0,1.0,Wrong Facts/Concept,Incorrect information/concept,,,0.0,0.0,,,,1.0,1.0,Not knowing the correct interface to use,0.0,WLAN Configuration,not knowing a command,Minor,1,3.0,4.0,3.0,4.0,0.1999999999999999
186,Which is the most preferred and secure way of connecting to a WLC GUI to configure a new WLAN?,"a. SSH
b. HTTP
c. HTTPS
d. FTP
e. None of the above
",,c,c,,"The most preferred and secure way of connecting to a Wireless LAN Controller (WLC) GUI to configure a new WLAN is using HTTPS (Hypertext Transfer Protocol Secure). HTTPS encrypts the data transmitted between the client and the server, providing a secure connection for configuration tasks. This ensures confidentiality and integrity of the information exchanged during the configuration process.",['https://www.cisco.com/c/en/us/td/docs/wireless/controller/8-10/config-guide/b_cg810/wireless_lan_controller_software_configuration_guide/b_wlc_software_features.html'],1,chapter10_wireless_networks,0.9,0.999992773397112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
187,The maximum configurable number of WLANs on a controller is __________________.,"a. 5
b. 152
c. 251
d. 512",,d,d,,The correct option is d. The maximum configurable number of WLANs on a controller is 512. This limit is defined by the hardware and software capabilities of the controller.,[],1,chapter10_wireless_networks,0.9,0.479540608013233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
188,Which of the following IEEE 802.11 Wi-Fi standards use the 5 GHz band? (Choose all that apply),"a. 802.11
b. 802.11b
c. 802.11g
d. 802.11a
e. 802.11n
f. 802.11ac
g. 802.11ax",,"d,e,f,g","d,f,g",,"The IEEE 802.11 Wi-Fi standards that use the 5 GHz band are 802.11a, 802.11ac, and 802.11ax. These standards operate in the 5 GHz frequency range, providing higher data rates and less interference compared to the 2.4 GHz band used by other standards.",['https://www.lifewire.com/5-ghz-wifi-802-11-21st-century-818276'],0,chapter10_wireless_networks,0.95,0.877314475472181,1.0,1.0,1.0,4.0,Not knowing that the e option also supports 5ghz,1.0,1.0,1.0,1.0,0.0,1.0,1.0,Wrong Facts/Concept,Corner Case,,,0.0,1.0,blog,0.0,,1.0,1.0,Perhaps provisioning issue,0.0,IEEE 802.11 Wi-Fi standards,"Provisioning issue, misinformation",Median,"1,2",3.0,2.0,3.0,2.0,0.7142857142857142
