Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence,QD - Goal clear?(0/1),QD - Context clear?(0/1),QD - How challenging(1-4),QD - Level learnt(1-7),SM - Description,SM - Goal understood?(0/1),SM - Context understood?(0/1),SM - Implied Context understood?(0/1),SM - Relvant facts identified?(0/1),SM - Correct facts retieved?(0/1),SM - No incorrect facts?(0/1),SM - Correct reasoning?(0/1),SM - Misunderstanding General,SM - Misunderstanding Reasons,SM - Misunderstanding General (secondary),SM - Misunderstanding Reasons (secondary),AQ - Inferrable(0-2)?,Source links work(number),Sources Types,Sources Relevant(number),Source Problems,AQ - Precise?,AQ - Explainable?,Effect - Description of effects,Effect - Conceptual error in explanaiton?(0/1),Effect - Subtopics,Effect - Error Type,Effect - Severity,Effect - Who is most effected(1-4),CD - detection student(1-3),CD - correction student(1-8),CD - detection knowledgeable(1-3),CD - correction knowledgeable(1-8),Score-right-minus-wrong
1,"Which layer of the OSI model is responsible for establishing, managing, and terminating connections between devices? Choose only one.","a. Transport layer
b. Session layer
c. Data link layer
d. Presentation layer
",,b,b,,"The correct layer responsible for establishing, managing, and terminating connections between devices is the Session layer. This layer manages the sessions between applications on different devices, handling the establishment, maintenance, and termination of connections. The Transport layer (choice a) is responsible for end-to-end communication and error recovery. The Data link layer (choice c) deals with node-to-node communication and error detection. The Presentation layer (choice d) is responsible for data translation and encryption.",['https://www.geeksforgeeks.org/layers-of-osi-model/'],1,Computer_Networking,0.9,0.999999091165773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2,Which model defines seven layers of networking protocols? Choose only one.,"a. OSI model
b. DoD model
c. TCP/IP model
d. Ethernet model
",,a,a,,The OSI (Open Systems Interconnection) model is the one that defines seven layers of networking protocols. It is a conceptual framework used to understand network communication. The other options do not specifically define networking layers in the same way as the OSI model.,['https://www.cloudflare.com/learning/network-layer/what-is-the-osi-model/'],1,Computer_Networking,0.95,0.999999091165773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3,Which device is used to enforce security policies by controlling the incoming and outgoing network traffic? Choose only one.,"a. Network switch
b. Router
c. Modem
d. Firewall
",,d,d,,"The correct device used to enforce security policies by controlling the incoming and outgoing network traffic is a firewall. Firewalls act as a barrier between a trusted internal network and untrusted external networks, filtering the traffic based on a set of security rules. Network switches, routers, and modems do not primarily focus on security enforcement like firewalls.",['https://www.cisco.com/c/en/us/products/security/firewalls/what-is-a-firewall.html'],1,Computer_Networking,0.9,0.999999567980093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
4,Which device is responsible for determining the best path for data packets to travel across multiple networks? Choose only one.,"a. Network switch
b. Router
c. Modem
d. Bridge
",,b,b,,"The correct device responsible for determining the best path for data packets to travel across multiple networks is a router. Routers operate at the network layer (Layer 3) of the OSI model and make decisions based on routing tables to forward packets to their destination. Routers are essential for directing traffic between different networks based on factors like network congestion, speed, and cost.",['https://www.cisco.com/c/en/us/products/routers/what-is-a-router.html'],1,Computer_Networking,0.9,0.999999210369312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
5,Which network topology consists of a single shared communication line to which all devices are connected? Choose only one.,"a. Bus topology
b. Star topology
c. Ring topology
d. Mesh topology
",,a,a,,"The network topology that consists of a single shared communication line to which all devices are connected is known as a bus topology. In a bus topology, all devices share the same communication line where data is transmitted. Each device has a unique address, and data is sent to all devices, but only the intended recipient accepts and processes it.",['https://www.geeksforgeeks.org/network-topologies/'],1,Computer_Networking,0.9,0.999998495148132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
6,"Which network topology requires the least amount of cabling and is easy to set up, but if the central device fails, the entire network becomes inaccessible? Choose only one.","a. Bus topology
b. Star topology
c. Ring topology
d. Mesh topology
",,b,b,,"The correct option is b. Star topology. In a star network, all devices are connected to a central hub or switch, which minimizes the amount of cabling required compared to other topologies like bus or ring. It is easy to set up and manage. However, if the central device (hub or switch) fails, the entire network becomes inaccessible because all communication passes through this central point.",[],1,Computer_Networking,0.9,0.999554175789161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
8,Which device can be used to create logical network segments and improve network performance by reducing network congestion? Choose only one.,"a. Network switch
b. Router
c. Modem
d. Repeater
",,a,a,,"A network switch is the correct option. Network switches operate at the data link layer (Layer 2) of the OSI model and can create logical network segments by dividing a network into multiple collision domains, thus reducing network congestion and improving performance. Switches forward traffic only to the intended destination device, unlike hubs or repeaters which broadcast data to all connected devices, further reducing congestion.",['https://www.cisco.com/c/en/us/support/docs/lan-switching/ethernet/19237-43.html'],1,Computer_Networking,0.9,0.99999563426853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
9,The DoD model is commonly known as the:,"a. Four-layer model
b. Five-layer model
c. Six-layer model
d. Seven-layer model
",,a,a,,"The correct option is a: Four-layer model. The DoD (Department of Defense) model is often referred to as the four-layer model, which is a simplified version of the OSI (Open Systems Interconnection) model. It consists of four layers: Process/Application, Host-to-Host, Internet, and Network Access.",['https://www.geeksforgeeks.org/dod-model-department-of-defense-model/'],1,Computer_Networking,0.9,0.973786432366535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
10,Which layer of the OSI model is responsible for addressing and routing packets? Choose only one.,"a. Network layer
b. Data link layer
c. Transport layer
d. Physical layer
",,a,a,,"The layer of the OSI model responsible for addressing and routing packets is the Network layer. This layer deals with logical addressing and routing of data packets between different networks. It determines the best path for the data to travel from the source to the destination based on network conditions, addresses, and routing algorithms.",['https://www.cloudflare.com/learning/ddos/glossary/open-systems-interconnection-model-osi/'],1,Computer_Networking,0.95,0.999998375944719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
11,Which layer of the OSI model provides encryption and decryption of data for secure communication? Choose only one.,"a. Presentation layer
b. Session layer
c. Application layer
d. Physical layer
",,a,a,,The correct layer of the OSI model that provides encryption and decryption of data for secure communication is the Presentation layer (a). This layer is responsible for translating data into a format that can be understood by the application layer. It is where encryption and decryption of data occur to ensure secure communication.,['https://www.cloudflare.com/learning/ddos/glossary/open-systems-interconnection-model-osi/'],1,Computer_Networking,0.9,0.999992058181036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
