Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence,Score-right-minus-wrong
90,The protocol used to communicate network errors is known as __________.,"a. UDP
b. TCP
c. ICMP
d. Traceroute
",,c,c,,"The protocol used to communicate network errors is ICMP (Internet Control Message Protocol). ICMP is used by network devices, like routers, to send error messages indicating issues with the network or specific communication.",['https://www.geeksforgeeks.org/internet-control-message-protocol-icmp/'],1,6_troubleshooting_and_future_networking,1.0,0.9999992103693116,1.0
91,The ping utility sends what message type?,"a. Destination Network Unreachable
b. Echo Request
c. Destination Network Unknown
d. Echo Reply
",,b,b,,The ping utility sends an Echo Request message to the destination host. This message is used to check the reachability of a host on an IP network.,"['https://en.wikipedia.org/wiki/Ping_(networking_utility)', 'https://www.geeksforgeeks.org/ping-command-in-linux-with-examples/']",1,6_troubleshooting_and_future_networking,1.0,0.9999607083559368,1.0
92,What is one of the tools you can use to verify connectivity to a specific port on Windows OS?,"a. Ping
b. Tracert
c. Test-NetConnection
d. nc (netcat)
",,c,c,,One of the tools you can use to verify connectivity to a specific port on Windows OS is Test-NetConnection. This cmdlet allows you to check the network connectivity and test the connection to a specific port on a target host.,['https://docs.microsoft.com/en-us/powershell/module/nettcpip/test-netconnection'],1,6_troubleshooting_and_future_networking,0.95,0.9997475134600928,1.0
93,Traceroute uses UDP packets on which of the following operating systems? Select all that apply.,"a. Windows 10
b. Windows 7
c. Mac Os
d. Linux
",,"c,d",d,,"Traceroute typically uses UDP packets on Linux operating systems. Windows operating systems, including Windows 10 and Windows 7, use ICMP Echo Request messages for traceroute. Mac OS also uses ICMP packets for traceroute.","['https://linux.die.net/man/8/traceroute', 'https://www.geeksforgeeks.org/traceroute-command-in-linux-with-examples/']",0,6_troubleshooting_and_future_networking,0.9,0.9336881490807292,0.5
94,"During a traceroute, which action does a router perform to the value in the Time To Live (TTL) field?","a. Division
b. Addition
c. Subtraction
d. Multiplication
",,c,c,,"During a traceroute, a router decrements the Time To Live (TTL) field by 1 for each hop the packet takes. This decrementing process is essentially a subtraction operation.",['https://www.cloudflare.com/learning/network-layer/what-is-ttl/'],1,6_troubleshooting_and_future_networking,1.0,0.9999963494876632,1.0
95,One of Level 3's public DNS servers is ____________.,"a. 192.168.1.1
b. 127.0.0.1
c. 4.2.2.3
d. 8.8.8.8
",,c,c,,One of Level 3's public DNS servers is 4.2.2.3.,['https://www.lifewire.com/free-and-public-dns-servers-2626062'],1,6_troubleshooting_and_future_networking,1.0,0.9999882437011058,1.0
96,A DNS resolver tool available on all major desktop operating systems is __________.,"a. Host
b. Tracert
c. Nslookup
d. Ping
",,c,c,,The DNS resolver tool available on all major desktop operating systems is 'Nslookup'. It is a command-line administrative tool for testing and troubleshooting DNS servers and querying DNS records.,['https://en.wikipedia.org/wiki/Nslookup'],1,6_troubleshooting_and_future_networking,0.9,0.99999360781743,1.0
97,Which top-level organization manages the global DNS (Domain Name System)?,"a. RFC
b. Google
c. IANA
d. ICANN
",,d,d,,"ICANN (Internet Corporation for Assigned Names and Numbers) is the top-level organization responsible for managing the global DNS (Domain Name System), including the allocation and maintenance of domain names and IP addresses.",['https://www.icann.org/'],1,6_troubleshooting_and_future_networking,1.0,0.999977753956447,1.0
98,Which of the following commands displays the current network configuration information?,"a. Net user
b. Pathping
c. Ipconfig
d. Winver
",,c,c,,"The 'ipconfig' command is used to display the current network configuration information on a Windows system, including IP address, subnet mask, and default gateway.",['https://docs.microsoft.com/en-us/windows-server/administration/windows-commands/ipconfig'],1,6_troubleshooting_and_future_networking,1.0,0.9999967070975216,1.0
99,An organization responsible for assigning individual domain names to other organizations or individuals is known as a(n) ______.,"a. DNS registrar
b. Internet authority
c. Autonomous system
d. Government
",,a,a,,An organization responsible for assigning individual domain names to other organizations or individuals is known as a DNS registrar. DNS registrars manage the reservation of domain names and their assignment to specific IP addresses.,['https://www.cloudflare.com/learning/dns/glossary/dns-registrar/'],1,6_troubleshooting_and_future_networking,0.95,0.9999866940725246,1.0
