Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence,Score-right-minus-wrong
1,Which form of NAT enables a firewall to selectively perform translations based on the destination address? Select one choice.,"a. dynamic PAT
b. dynamic NAT
c. policy NAT
d. static PAT
e. static NAT
",,c,c,,"Policy NAT allows a firewall to selectively perform translations based on the destination address. It is used to define specific translation rules based on policies or conditions, such as the destination address. This type of NAT is more flexible and allows for granular control over the translation process based on defined policies.",['https://www.cisco.com/c/en/us/td/docs/security/asa/asa90/configuration/guide/asa_90_cli_config/nat_overview.html'],1,NetSec,0.95,0.9999874092852638,1.0
2,Which form of NAT uses port addresses to distinguish between translated sessions? Select one choice.,"a. dynamic PAT
b. dynamic NAT
c. static NAT
d. policy NAT
",,a,a,,"Dynamic PAT (Port Address Translation) is a form of NAT (Network Address Translation) that maps multiple private IP addresses to a single public IP address by using different source port numbers. This method allows for many internal devices to share a single public IP address while being uniquely identified by the combination of the public IP address and the source port number. Dynamic NAT, on the other hand, maps private IP addresses to a pool of public IP addresses without involving port numbers. Static NAT maps a single private IP address to a single public IP address, and policy NAT is used to apply NAT based on defined policies rather than just IP addresses and ports.",['https://www.cisco.com/c/en/us/support/docs/ip/network-address-translation-nat/26704-nat-faq-00.html'],1,NetSec,1.0,0.9999784691637916,1.0
3,"In an ACL, if a traffic flow is not explicitly permitted, once it has expired testing all the user-configured control entries in the list, the result will be:","a. The traffic will be implicitly denied.
b. The traffic will be implicitly permitted.
c. The traffic will be explicitly denied.
d. The traffic will be explicitly permitted.
",,a,a,,"In an Access Control List (ACL), if a traffic flow is not explicitly permitted by any of the user-configured control entries in the list, the default behavior is to implicitly deny the traffic. This means that if the traffic does not match any of the permit statements in the ACL, it will be denied by default.",['https://www.cisco.com/c/en/us/support/docs/security/ios-firewall/23602-confaccesslists.html'],1,NetSec,1.0,0.9999763235462916,1.0
4,Which TCP flag must be set in a packet in order for the packet to match an ACL entry that contains the established keyword? Select one choice.,"a. SYN or ACK
b. ACK or RST
c. ACK only
d. SYN only
e. RST only
",,b,b,,"In order for a packet to match an ACL entry that contains the established keyword, the ACK flag must be set. The 'established' keyword in ACLs is used to allow TCP traffic that is part of an existing connection. When a packet with the ACK flag set is received, it indicates that the connection is established and part of an existing session. Therefore, the ACK flag must be set for the packet to match an ACL entry with the established keyword.","['https://networklessons.com/uncategorized/extended-access-list-established', 'https://www.cisco.com/c/en/us/support/docs/ip/access-lists/26448-ACLsamples.html']",1,NetSec,0.9,0.999988005296937,1.0
5,Which one of the following best describes the limitations of local AAA databases? Select one choice.,"a. Scalability issues force network administrators to enter username credentials into each network device.
b. Usernames, passwords, and credentials must be synchronized with a TACACS+/RADIUS server.
c. Authorization policies that are created with local AAA databases cannot be synchronized and made available to all the devices across the network.
d. While they support accounting, they do not meet the requirements for large persistent storage.
",,a,a,,"Local AAA databases have scalability issues that require network administrators to manually enter username credentials into each network device, which can be cumbersome and inefficient for large networks. This limitation hinders the ability to easily manage and scale the authentication process across multiple devices.",['https://www.cisco.com/c/en/us/td/docs/ios-xml/ios/sec_usr_aaa/configuration/xe-16-6/sec-usr-aaa-xe-16-6-book/sec-local-aaa.html'],1,NetSec,0.95,0.9999784691637916,1.0
6,"What benefit does a web application firewall provide, in addition to the benefits provided by a traditional load balancer? Select one choice.","a. Protects the servers behind the WAF from attacks using Layer 3 and 4 firewall rules
b. Protects web applications from common vulnerabilities and DDoS attacks
c. Protects any Layer 7 applications from malware
d. Protects the back-end database by acting as a reverse proxy between the web server and the back-end database
",,b,b,,"A web application firewall (WAF) provides protection for web applications from common vulnerabilities and DDoS attacks by monitoring, filtering, and blocking malicious HTTP traffic. Unlike a traditional load balancer that primarily focuses on traffic distribution and high availability, a WAF specifically targets web application security threats at Layer 7 of the OSI model. It helps in safeguarding against SQL injection, cross-site scripting (XSS), and other web application-specific attacks, which are not addressed by a standard load balancer.",['https://www.cloudflare.com/learning/security/threats/web-application-firewall-waf/'],1,NetSec,0.95,0.9999579667834204,1.0
7,What are four common algorithms that typical load balancers use to load balance the traffic? (Choose four.),"a. Weighted early random detection
b. Hash
c. Round robin
d. Anomaly based
e. Least time
f. Fewest connections
",,"b,c,e,f","b,c,e,f",,"The four common algorithms that typical load balancers use to distribute traffic are:
- Hash: Distributes traffic based on a hash of selected fields in the packet header.
- Round robin: Sends traffic to each server in a rotating manner, one after the other.
- Least time: Routes traffic to the server with the least active connections or the fastest response time.
- Fewest connections: Directs traffic to the server with the fewest active connections.",['https://avinetworks.com/glossary/load-balancing-algorithms/'],1,NetSec,1.0,0.7181458751337298,1.0
8,What three elements can be configured in firewall policies to detect network-based malware? (Choose three.),"a. Metadata stored that is within the files
b. Access control lists (ACLs)
c. Commonly used protocols
d. SHA-256 hashes
e. Commonly used rainbow hash tables
",,"a,c,d","a,b,d",,"The three elements that can be configured in firewall policies to detect network-based malware are: a. Metadata stored within the files - analyzing file metadata can help identify potentially malicious files, b. Access control lists (ACLs) - used to control traffic flow and filter packets based on defined criteria, and d. SHA-256 hashes - cryptographic hash functions used to verify the integrity of files and detect changes that may indicate malware.","['https://www.paloaltonetworks.com/cyberpedia/what-is-a-firewall', 'https://www.cloudflare.com/learning/security/glossary/what-is-a-hash-function/']",0,NetSec,0.9,0.9127202888129692,0.1999999999999999
9,What is the first step in centralized syslog management? Select one choice.,"a. Receive syslog messages from syslog clients that are distributed across the network and store those messages in a flat log file.
b. Present syslog data in the form of automated reports, dashboards, and real-time query responses.
c. Process low-level data in the relational database to produce higher-level information constructs.
d. Move messages from the flat log file to a high-performance relational database.
",,a,a,,The first step in centralized syslog management is to receive syslog messages from syslog clients distributed across the network and store those messages in a flat log file. This step involves collecting logs from various sources into a central repository before further processing or analysis.,['https://www.loggly.com/ultimate-guide/centralized-logging/'],1,NetSec,0.95,0.9999266180325884,1.0
10,What must a host on an Ethernet network know about a destination to send an Ethernet frame to that destination? Select one choice.,"a. IP address
b. Window size
c. MAC address
d. Receiving port number
",,c,c,,A host on an Ethernet network must know the MAC address of the destination to send an Ethernet frame to that destination. MAC addresses are used in Ethernet networks to uniquely identify devices on the network at the data link layer. The MAC address is essential for the Ethernet frame to reach the correct destination device.,['https://www.geeksforgeeks.org/mac-address-in-computer-network/'],1,NetSec,1.0,0.9999967070975216,1.0
