Question Number,Question Text,Choices,Valid Question?,Correct Answer,LLM Answer,Correct Explanation,LLM Explanation,URLs,Correct?,Topic,LLM Confidence,logprob Confidence,Score-right-minus-wrong
28,A Layer 2 switch configuration places all its physical ports into VLAN 2. The IP addressing plan shows that address 175.28.1.150 (with mask 255.255.255.0) is reserved for use by this new LAN switch and that 175.28.1.254 is already configured on the router connected to that same VLAN. The switch needs to support SSH connections into the switch from any subnet in the network. Which of the following commands are part of the required configuration in this case? (Choose two answers.),"a. The ip default-gateway 175.28.1.254 command in global configuration mode.
b. The ip address 175.28.1.150 255.255.255.0 command in interface vlan 2 configuration mode.
c. The ip address 172.16.2.250 255.255.255.0 command in interface vlan 1 configuration mode.
d. The ip default-gateway 175.28.1.150 command in global configuration mode.
e. The switch cannot support SSH because all its ports connect to VLAN 2, and the IP address must be configured on interface VLAN 1.
",,"a,b","a,b",,"To enable SSH access to a Layer 2 switch from any subnet in the network, the switch must have an IP address assigned to it and a default gateway set. The IP address should be configured on a VLAN interface that corresponds to the VLAN where the switch's ports are assigned. Since all ports are in VLAN 2, the switch's VLAN 2 interface should be assigned the IP address. The IP address 175.28.1.150 with the subnet mask 255.255.255.0 is reserved for the switch, so it should be configured on the VLAN 2 interface. The default gateway should be set to the IP address of the router's interface that is connected to VLAN 2, which is 175.28.1.254. This allows the switch to route traffic to other subnets via the router. Option e is incorrect because there is no requirement that the IP address must be on interface VLAN 1. Layer 2 switches can have IP addresses on any VLAN interface for management purposes. Option c is incorrect because the IP address specified does not match the VLAN 2 IP addressing scheme. Option d is incorrect because it sets the default gateway to the switch's own IP address, which is not how routing works.","['https://www.cisco.com/c/en/us/support/docs/smb/switches/cisco-small-business-300-series-managed-switches/smb5043-how-to-configure-a-management-ip-address-on-a-sg300-s.html', 'https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/16448-default-gateway.html']",1,chapter2_ethernet_lans,1.0,0.9999991359603932,1.0
33,"You have been tasked to configure the IPv4 address on the switch only on the VLAN 1 following the details below.
Configuration details:
IP address: 199.255.240.100
Subnet mask: 255.255.255.0
Default gateway: 199.255.240.1
Which of the following commands will you type to complete the task?","a. Examsdigest#(config)# interface vlan 1
Examsdigest#(config-line)# ip address 199.255.241.100 255.255.255.0
Examsdigest#(config-line)# no shutdown
Examsdigest#(config-line)# end
Examsdigest#(config)# ip default-gateway 199.255.240.1
b. Examsdigest#(config)# interface vlan 1
Examsdigest#(config-line)# ip address 199.255.240.100 255.255.0.0
Examsdigest#(config-line)# no shutdown
Examsdigest#(config-line)# end
Examsdigest#(config)# ip default-gateway 199.255.240.1
c. Examsdigest#(config)# interface vlan 11
Examsdigest#(config-line)# ip address 199.255.240.100 255.255.255.0
Examsdigest#(config-line)# no shutdown
Examsdigest#(config-line)# end
Examsdigest#(config)# ip default-gateway 199.255.240.1
d. Examsdigest#(config)# interface vlan 1
Examsdigest#(config-line)# ip address 199.255.240.100 255.255.255.0
Examsdigest#(config-line)# no shutdown
Examsdigest#(config-line)# end
Examsdigest#(config)# ip default-gateway 199.255.240.1
",,d,d,,"To configure an IP address on VLAN 1 of a switch, you need to enter the correct commands in the switch's configuration mode. The commands should specify the correct VLAN (VLAN 1), the IP address, and the subnet mask as provided in the configuration details. Additionally, the default gateway is set with the 'ip default-gateway' command. Here's the breakdown of the choices:

a. Incorrect IP address (199.255.241.100 instead of 199.255.240.100).
b. Incorrect subnet mask (255.255.0.0 instead of 255.255.255.0).
c. Incorrect VLAN interface (VLAN 11 instead of VLAN 1).
d. This choice correctly sets the IP address, subnet mask, and default gateway for VLAN 1.

Therefore, the correct commands to configure VLAN 1 with the specified IP address, subnet mask, and default gateway are reflected in option d.","['https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/13788-3.html', 'https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst3750/software/release/12-2_55_se/configuration/guide/scg3750/swipaddr.html']",1,chapter2_ethernet_lans,1.0,0.9999968263007362,1.0
35,"Which of the following command will you type to produce the output below?
""Vlan1 is up, line protocol is up
Hardware is EtherSVI, address is 0023.e21b.4cc0 (bia 0023.e21b.4cc0)
Internet address is 192.168.1.101/24
MTU 1500 bytes, BW 1000000 Kbit, DLY 10 usec, reliability 255/255, txload 1/255, rxload 1/255""","a. show vlan 1
b. show interfaces vlans
c. show interfaces
d. show interfaces vlan 1
",,d,d,,"The output provided is typical of the 'show interfaces' command for a specific interface, which in this case is a VLAN interface (Vlan1). The output shows the protocol status, hardware type, MAC address, IP address, MTU, bandwidth, delay, reliability, and load statistics—all details that are displayed by the 'show interfaces' command when applied to a specific interface. Option a, 'show vlan 1', would display VLAN database information for VLAN 1, not the interface details. Option b, 'show interfaces vlans', is not a valid Cisco IOS command. Option c, 'show interfaces', would show details for all interfaces, not specifically for Vlan1.","['https://www.cisco.com/c/en/us/support/docs/ios-nx-os-software/ios-software-releases-121-mainline/47205-show-int-des.html', 'https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst6500/ios/12-2SX/configuration/guide/book/lre_cldcli.html']",1,chapter2_ethernet_lans,0.95,0.9996732894015348,1.0
91,Which of the following have examples of parallel composition? Select all that apply.,"a. Load balance traffic across multiple destination IP addresses and perform routing to the resulting destination IP addresses.
b. Count all port 80 traffic.
c. Perform MAC learning on all traffic that is not blocked by a firewall rule.
d. Perform load balancing on any traffic that arrives from prefix 130.207.0.0/16 or is destined to port 80.
e. Block all traffic whose source IP address is contained in a list of blocked IP addresses.
",,"b,d,e","a,c,d",,"Parallel composition in the context of Software Defined Networking (SDN) refers to the ability to perform multiple independent operations on network traffic in parallel. Here's an evaluation of each option:

a. Load balance traffic across multiple destination IP addresses and perform routing to the resulting destination IP addresses. - This involves two operations: load balancing and routing, which can be done in parallel.

b. Count all port 80 traffic. - This is a single operation and does not involve parallel composition.

c. Perform MAC learning on all traffic that is not blocked by a firewall rule. - This implies two operations: MAC learning and firewall filtering, which can be done in parallel.

d. Perform load balancing on any traffic that arrives from prefix 130.207.0.0/16 or is destined to port 80. - This involves load balancing based on two different criteria (source IP and destination port), which can be done in parallel.

e. Block all traffic whose source IP address is contained in a list of blocked IP addresses. - This is a single operation of blocking and does not imply parallel composition.","['https://en.wikipedia.org/wiki/Software-defined_networking', 'https://www.sdxcentral.com/networking/sdn/definitions/what-the-definition-of-software-defined-networking-sdn/']",0,12_programming_SDNs,0.9,0.9160163473997284,0.0
92,Which of the following is the appropriate Pyretic rule for matching traffic that sends packets from either 10.0.0.1 or 10.0.0.2 to IP address 1.2.3.4?,"a. (match(srcip=10.0.0.1) + match(srcip=10.0.0.2)) >> mod(dstip=1.2.3.4)
b. (match(srcip=10.0.0.1) >> (match(srcip=10.0.0.2) >> mod(dstip=1.2.3.4))
c. (match(srcip=10.0.0.1) >> match(srcip=10.0.0.2)) >> mod(dstip=1.2.3.4)
d. (match(srcip=10.0.0.1) + match(srcip=10.0.0.2)) + mod(dstip=1.2.3.4)
e. (match(srcip=10.0.0.1) >> match(srcip=10.0.0.2)) + mod(dstip=1.2.3.4)
",,a,a,,"In Pyretic, the '+' operator is used to denote the logical OR operation, which is appropriate for matching packets from either of two source IP addresses. The '>>' operator is used to denote the sequence of match and action in a rule, where the action is applied to packets that match the criteria. Therefore, to match traffic from either 10.0.0.1 or 10.0.0.2 and modify the destination IP to 1.2.3.4, the correct rule would use the '+' operator to combine the two match conditions and then the '>>' operator to apply the modification action. Choices b, c, d, and e either use the wrong combination of operators or improperly sequence the match conditions, which would not accomplish the desired matching.",['https://www.cs.princeton.edu/courses/archive/fall13/cos597E/assignments/pyretic.pdf'],1,12_programming_SDNs,0.95,0.9916989237978842,1.0
93,Which of the following is the appropiate Pyretic rule for sending traffic from source IP address 10.0.0.1 to destination IP address 10.1.2.3 and traffic from source IP address 10.0.0.2 to destination IP address 10.2.3.4?,"a. (match(srcip=10.0.0.1) >> mod(dstip=10.1.2.3)) & (match(srcip=10.0.0.2)  >> mod(dstip=10.2.3.4))
b. (match(srcip=10.0.0.1) >> mod(dstip=10.1.2.3)) >> (match(srcip=10.0.0.2) >>mod(dstip=10.2.3.4))
c. (match(srcip=10.0.0.1) + mod(dstip=10.1.2.3)) >> (match(srcip=10.0.0.2) + mod(dstip=10.2.3.4))
d. (match(srcip=10.0.0.1) >> mod(dstip=10.1.2.3)) + (match(srcip=10.0.0.2) >> mod(dstip=10.2.3.4))
e. (match(srcip=10.0.0.1) + mod(dstip=10.1.2.3)) + (match(srcip=10.0.0.2)  + mod(dstip=10.2.3.4))
",,d,d,,"In Pyretic, the 'match' function is used to specify the match criteria for packets, and the 'mod' function is used to modify packet headers. The '>>' operator is used to denote that the action on the right should be applied to packets that match the criteria on the left. The '&' operator is used for bitwise AND, which is not appropriate in this context. The '+' operator is used to denote a parallel composition of policies, which allows for both policies to be applied independently. In this case, we want to apply two separate policies in parallel, one for traffic from source IP 10.0.0.1 to destination IP 10.1.2.3 and another for traffic from source IP 10.0.0.2 to destination IP 10.2.3.4. Therefore, the correct option is the one that uses the '+' operator to join two policies that each use the '>>' operator to specify a match and a modification.","['https://frenetic-lang.org/pyretic/', 'https://github.com/frenetic-lang/pyretic/wiki/Pyretic:-Joining-Policies']",1,12_programming_SDNs,0.9,0.9965298605990698,1.0
139,"The senior network engineer assigns you a task related to port security. He needs your help to configure the fa0/1 from the SW-examsD to accept frames only from the MAC 0200.1111.2222.
Type the commands that need to be configured on the SW-examsD following the requirements below:
1. configure the FastEthernet0/1 to be an access port
2. enable port security on that interface
3. define the allowed MAC address","a. SW-examsD#configure terminal
SW-examsD(config)#interface FastEthernet0/1
SW-examsD(config-if)#switchport mode access
SW-examsD(config-if)#switchport port-security
b. SW-examsD#configure terminal
SW-examsD(config)#interface FastEthernet0/1
SW-examsD(config-if)#switchport mode access
SW-examsD(config-if)#switchport port-security
SW-examsD(config-if)#switchport port-security macaddress 0200.2222.2222
c. SW-examsD#configure terminal
SW-examsD(config)#interface FastEthernet0/1
SW-examsD(config-if)#switchport mode access
SW-examsD(config-if)#switchport port-security
SW-examsD(config-if)#switchport port-security macaddress 0200.1111.2222
d. SW-examsD#configure terminal
SW-examsD(config)#interface FastEthernet0/2
SW-examsD(config-if)#switchport mode access
SW-examsD(config-if)#switchport port-security
SW-examsD(config-if)#switchport port-security macaddress 0200.1111.2222
",,c,c,,"The given task requires three specific actions to be taken on the switch port FastEthernet0/1. Option 'c' correctly outlines the steps to configure the switch port as an access port, enable port security, and define the specific MAC address that should be allowed to access the port. Here's the breakdown of the commands:

1. Enter global configuration mode with 'configure terminal'.
2. Select the interface with 'interface FastEthernet0/1'.
3. Set the port to access mode with 'switchport mode access'. This command ensures that the interface will carry traffic for one VLAN only.
4. Enable port security with 'switchport port-security'. This command turns on port security on the interface.
5. Specify the allowed MAC address with 'switchport port-security macaddress 0200.1111.2222'. This command sets the exact MAC address that is allowed to connect to the port.

Option 'a' does not include the step to set the MAC address. Option 'b' includes the wrong MAC address. Option 'd' is incorrect as it configures the wrong interface (FastEthernet0/2).","['https://www.cisco.com/c/en/us/td/docs/switches/lan/catalyst2960/software/release/12-2_55_se/configuration/guide/scg_2960/swtrafc.html#wp1038541', 'https://www.cisco.com/c/en/us/support/docs/switches/catalyst-6500-series-switches/10537-78.html']",1,chapter8_security_fundamentals,1.0,0.9999518876724351,1.0
95,One of Level 3's public DNS servers is ____________.,"a. 192.168.1.1
b. 127.0.0.1
c. 4.2.2.3
d. 8.8.8.8
",,c,c,,"Level 3 Communications is a large multinational telecommunications and Internet service provider company. They provide public DNS servers that are widely used. The IP address 4.2.2.3 is one of the public DNS servers provided by Level 3. The other choices are not associated with Level 3's public DNS servers: 192.168.1.1 is a common default IP address for home routers, 127.0.0.1 is the loopback address used to refer to the local computer, and 8.8.8.8 is a public DNS server provided by Google.","['https://www.lifewire.com/free-and-public-dns-servers-2626062', 'https://support.google.com/a/answer/48090?hl=en']",1,6_troubleshooting_and_future_networking,0.95,0.999999448776502,1.0
64,Given the following IP address - 20.54.23.3 and subnet mask - 255.255.255.0 choose the subnet ID and the broadcast address from that particular IP.,"a. Subnet ID: 20.54.0.0
Broadcast Address: 20.54.0.255
b. Subnet ID: 20.54.0.0
Broadcast Address: 20.54.255.255
c. Subnet ID: 20.54.23.0
Broadcast Address: 20.54.23.255
d. Subnet ID: 20.54.23.1
Broadcast Address: 20.54.23.255
",,c,c,,"The subnet ID is the IP address with all host bits set to 0, while the broadcast address is the IP address with all host bits set to 1. Given the IP address 20.54.23.3 and the subnet mask 255.255.255.0 (which is a /24 in CIDR notation), we can determine the subnet ID and broadcast address. The subnet mask indicates that the first three octets (20.54.23) are the network portion, and the last octet (0) is the host portion. Therefore, the subnet ID is 20.54.23.0. For the broadcast address, you replace all the host bits with 1s, which would make the last octet 255. So, the broadcast address is 20.54.23.255.","['https://www.cisco.com/c/en/us/support/docs/ip/routing-information-protocol-rip/13788-3.html', 'https://www.ripe.net/participate/member-support/lir-basics/ipv4-subnetting']",1,chapter4_advanced_ipv4_addressing,1.0,1.0,1.0
65,The converted binary mask 11111111.11111111.11000000.00000000 to decimal is _______________.,"a. 255.255.192.0
b. 255.192.0.0
c. 255.255.64.0
d. 255.255.255.192
",,a,a,,"The binary mask 11111111.11111111.11000000.00000000 can be converted to decimal by translating each octet of binary numbers into their decimal equivalents. The first two octets are full of ones, which in binary translate to 255 in decimal. The third octet has the first two bits set to 1 and the rest to 0, which in binary is 11000000, translating to 192 in decimal. The last octet is all zeros, which translates to 0 in decimal. Therefore, the binary mask converts to 255.255.192.0 in decimal notation.",['https://www.pcwdld.com/subnet-mask-cheat-sheet'],1,chapter4_advanced_ipv4_addressing,1.0,0.9999359152835132,1.0
